Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
South Post Oak Self Storage,Independent,South Post Oak Self Storage,Harris,South Post Oak Road,Houston,TX,77045,29.6181006,-95.4647675,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Harris,,,TX,,29.6897258,-95.562235,,,,,,self-storage,C,0,No website found; Chain-managed
Life Storage,Chain,Life Storage,Harris,Old Spanish Trail,Houston,TX,77054,29.6990184,-95.3807894,713-487-6942,selfstorage@lifestorage.com,https://www.lifestorage.com/storage-units/texas/houston/77054/8230-in-houston/,,,self-storage,C,15,Chain-managed
U-Haul,Chain,U-Haul,Harris,,,TX,,29.8131664,-95.3798947,,,,,,self-storage,C,0,No website found; Chain-managed
Houston Mini Storage,Chain,Houston Mini Storage,Harris,West Donovan Street,,TX,,29.8442531,-95.4100634,,,,,,self-storage,C,0,No website found; Chain-managed
Waller Storage Center,Independent,Waller Storage Center,Harris,,,TX,,30.0539362,-95.9185842,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,South Mason Road,Katy,TX,,29.7669736,-95.7513239,,,,,,self-storage,C,0,No website found; Chain-managed
A Discount Storage,Independent,A Discount Storage,Harris,Wright Road,Jersey Village,TX,,29.8927002,-95.5898874,713-466-7881,,,,,self-storage,C,40,
U-Haul Move & Store,Chain,U-Haul Move & Store,Harris,West Grand Parkway North,,TX,77493,29.7980407,-95.7773153,,,https://www.uhaul.com/,,,self-storage,C,0,Chain-managed
CubeSmart,Chain,CubeSmart,Harris,Shepherd Drive,Houston,TX,77007,29.7722329,-95.4092425,346-444-8837,,,,,self-storage,C,0,Chain-managed
My Storage,Independent,My Storage,Harris,,,TX,,29.9372725,-95.4496279,,,,,,self-storage,C,15,No website found
Falcon RV & Self Storage Center,Independent,Falcon RV Manager,Harris,Atascocita Road,Humble,TX,77346,29.9849116,-95.2050496,281-812-3085,storage@falconrv.com,https://www.falconrv.com,,,self-storage,B,65,
BullsEye Storage,Independent,BullsEye Storage,Harris,,,TX,,29.6945921,-95.2953398,,,,,,self-storage,C,15,No website found
Cadman Self Storage,Independent,Cadman Self Storage,Harris,Perry Road,Houston,TX,77070,29.9502032,-95.5635539,,,,,,self-storage,C,15,No website found
iStorage,Chain,iStorage,Harris,,,TX,,29.6847139,-95.4535852,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Harris,Bissonnet Street,Houston,TX,77081,29.7033325,-95.4747841,,,,,,self-storage,C,0,No website found; Chain-managed
Proguard Self Storage,Independent,Proguard Self Storage,Harris,Center Street,Houston,TX,,29.771102,-95.3982753,,,,,,self-storage,C,15,No website found
Big Tex Storage,Independent,Big Tex Storage,Harris,Ella Boulevard,Houston,TX,,29.8190059,-95.4284441,,,,,,self-storage,C,15,No website found
Community Self Storage,Independent,Community Self Storage,Harris,South Voss Road,Houston,TX,77057,29.7463257,-95.5001512,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Harris,Tomball Parkway,Houston,TX,,29.9250982,-95.5002116,,,,,,self-storage,C,0,No website found; Chain-managed
Cubesmart Self Storage,Chain,Cubesmart Self Storage,Harris,,,TX,,29.7575064,-95.37827,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,Main Street,Houston,TX,77030,29.6965604,-95.4117911,,,,,,self-storage,C,0,No website found; Chain-managed
Meyer Park Storage Center,Independent,Meyer Park Storage Center,Harris,Meyer Forest Drive,Houston,TX,77096,29.6781984,-95.4545013,713-729-7100,srea@mcmanagement.com,https://www.meyerparkstorage.com,,,self-storage,B,65,
Extra Space Storage,Chain,Extra Space Storage,Harris,West Holcombe Boulevard,Houston,TX,,29.7066912,-95.4153041,,,,,,self-storage,C,0,No website found; Chain-managed
Community Self Storage,Independent,Community Self Storage,Harris,Washington Avenue,Houston,TX,77007,29.7678018,-95.3848751,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Harris,Washington Avenue,,TX,,29.7711778,-95.4197608,,,,,,self-storage,C,0,No website found; Chain-managed
Bullseye Storage,Independent,Bullseye Storage,Harris,West Dallas Street,Houston,TX,,29.7576185,-95.3993569,,,,,,self-storage,C,15,No website found
Katy Boat & RV Storage,Independent,Katy Boat & RV Storage,Harris,,,TX,,29.8785271,-95.7296683,,,,,,self-storage,C,15,No website found
Mini U Storage,Independent,Mini U Storage,Harris,,,TX,,29.7839242,-95.7014658,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,North Loop West,Houston,TX,,29.8116683,-95.4202471,,,,,,self-storage,C,0,No website found; Chain-managed
Montgomery Self-Storage,Independent,Montgomery Self-Storage,Harris,Schroeder Road,,TX,,29.983483,-95.555719,,,,,,self-storage,C,15,No website found
Summerwood Self Storage,Independent,Summerwood Self Storage,Harris,West Lake Houston Parkway,Houston,TX,77044,29.9799685,-95.1663302,281-749-1159,,https://www.summerwoodselfstorage.com/,,,self-storage,B,55,
Storage Rentals of America,Independent,Storage Rentals of America,Harris,,,TX,,29.8178557,-95.4520785,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Harris,Katy Freeway,Houston,TX,,29.7755693,-95.3955829,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul,Chain,U-Haul,Harris,South Voss Road,,TX,,29.7422597,-95.5006671,,,,,,self-storage,C,0,No website found; Chain-managed
Space City Self Storage,Independent,Space City Self Storage,Harris,Hiram Clarke Road,,TX,,29.6360486,-95.4459631,,,,,,self-storage,C,15,No website found
West 18th Street Storage,Independent,West 18th Street Storage,Harris,,,TX,,29.801305,-95.4361395,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Harris,Westheimer Road,Houston,TX,77063,29.738565,-95.512697,,,,,,self-storage,C,0,No website found; Chain-managed
West Fuqua Self Storage,Independent,West Fuqua Self Storage,Harris,West Fuqua Street,Houston,TX,77085,29.6069758,-95.4736745,713-715-4497,,https://www.westfuquaselfstorage.com/,,,self-storage,B,55,
U-Haul,Chain,U-Haul,Harris,FM 1960 West,Houston,TX,77070,29.9446041,-95.5652015,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,Mangum Road,Houston,TX,77092,29.809324,-95.459618,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,Westheimer Road,Houston,TX,,29.7431634,-95.4082686,,,,,,self-storage,C,0,No website found; Chain-managed
Lone Star Stor/All,Independent,Lone Star Stor/All,Harris,,,TX,,29.9280233,-95.072897,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,Northwest Freeway,Cypress,TX,77433,29.982928,-95.7231774,,,,,,self-storage,C,0,No website found; Chain-managed
SmartStop Self Storage,Chain,SmartStop Self Storage,Harris,Northwest Freeway,Cypress,TX,77433,29.983751,-95.7250469,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,Larkwood Drive,Houston,TX,77074,29.6859235,-95.506886,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Harris,South Gessner Drive,Houston,TX,77071,29.6657271,-95.5277369,,,https://www.extraspace.com/storage/facilities/us/texas/houston/6501,,,self-storage,C,0,Chain-managed
U-Haul,Chain,U-Haul,Harris,North Freeway,Houston,TX,,29.9378939,-95.4142474,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Harris,Harwin Drive,Houston,TX,77036,29.7179354,-95.5213835,,,,,,self-storage,C,0,No website found; Chain-managed
Store Space,Independent,Store Space,Harris,South Willow Drive,Houston,TX,77035,29.6531695,-95.4757838,832-318-0009,,,,,self-storage,C,40,
Our Mini Storage,Chain,Our Mini Storage,Harris,South Main Street,Houston,TX,77035,29.6438262,-95.4707352,713-721-4321,ourministoragesouthmain@gmail.com,https://ourministoragetx.com,,,self-storage,C,15,Chain-managed
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Harris,FM 1960 Bypass Road West,Houston,TX,,30.0040099,-95.3066701,,,,,,self-storage,C,0,No website found; Chain-managed
Metro Self Storage,Independent,Metro Self Storage,Harris,Gessner Road,Houston,TX,77080,29.8067001,-95.5430682,,,https://www.metrostorage.com/locations/tx/houston/metro-self-storage-houston-gessner/,,,self-storage,C,40,
Champion Forest Self Storage,Independent,Champion Forest Self Storage,Harris,Cutten Road,Houston,TX,77069,29.9899175,-95.5502402,281-749-1211,,https://www.championforestselfstorage.com/,,,self-storage,B,55,
Stuebner Airline Self Storage,Independent,Stuebner Airline Self Storage,Harris,Stuebner Airline Road,Houston,TX,77069,29.9996061,-95.5087603,281-749-1255,,https://www.stuebnerairlineselfstorage.com/,,,self-storage,B,55,
"Countryside Trailer Sales, RV & Boat Storage",Independent,"Countryside Trailer Sales, RV & Boat Storage",Harris,I-45,Spring,TX,77373,30.0824403,-95.4359005,281-353-7858,,https://www.countrysidetrailers.com,,,self-storage,B,55,
Big Tex Storage,Independent,Big Tex Storage,Harris,Montrose Boulevard,,TX,,29.7323629,-95.3904442,,,,,,self-storage,C,15,No website found
Morningstar Storage,Independent,Morningstar Storage,Harris,Greenhouse Road,,TX,,29.8207095,-95.7025178,,,https://www.morningstarstorage.com/location/302/tx/houston/greenhouse-rd/,,,self-storage,C,40,
D&W Mini Storage,Chain,D&W Mini Storage,Harris,,,TX,,29.9346136,-95.2903691,346-396-1122,,,,,self-storage,C,0,Chain-managed
StorQuest,Independent,StorQuest Self Storage,Harris,Gosling Road,Spring,TX,77389,30.0988914,-95.5071092,281-350-1398,,https://www.storquest.com/self-storage/tx/spring/1058,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Harris,Hillcroft Avenue,Houston,TX,77096,29.6762637,-95.4942091,,,,,,self-storage,C,0,No website found; Chain-managed
Gansett Storage,Independent,Gansett Storage,Harris,State Highway 249,Tomball,TX,77375,30.114454,-95.6419399,281-317-2831,reserve@gansettstorage.com,https://gansettstorage.com,,,self-storage,B,65,
Right Move Storage,Independent,Right Move Storage,Harris,Westminster Plaza Drive,Houston,TX,77077,29.7341937,-95.5933318,,,,,,self-storage,C,15,No website found
Bellaire-Hillcroft Self Storage,Independent,Bellaire-Hillcroft Self Storage,Harris,,,TX,,29.7035608,-95.4904073,,,,,,self-storage,C,15,No website found
"RV, ETC Storage",Independent,"RV, ETC Storage",Harris,,,TX,,30.0172035,-95.8129082,281-256-1610,,,,,self-storage,C,40,
Public Storage,Chain,Public Storage,Harris,Katy Freeway,Houston,TX,,29.7855204,-95.5972759,866-677-5147,,publicstorage.com,,,self-storage,C,5,Chain-managed
Klein Krimmel Self Storage,Independent,Klein Krimmel Self Storage,Harris,FM 2920,Spring,TX,77379,30.0751979,-95.5276096,832-717-3400,,https://www.premiumspaces.com/locations/spring-tx-77379,,,self-storage,B,55,
Best Auto Storage,Independent,Best Auto Storage,Harris,Industrial Way,Houston,TX,,29.7518882,-95.3116037,713-221-1747,,,,,self-storage,C,40,
Westheimer Transfer & Storage Co. Inc.,Independent,Westheimer Transfer & Storage Co. Inc.,Harris,Buffalo Speedway,Houston,TX,77054,29.6745829,-95.4258752,,,,,,self-storage,C,15,No website found
ERP Storage,Independent,ERP Storage,Harris,,,TX,,29.7183883,-95.3317454,,,,,,self-storage,C,15,No website found
UH Technology Bridge Storage,Independent,UH Technology Bridge Storage,Harris,,,TX,,29.7176585,-95.332092,,,,,,self-storage,C,15,No website found
Fire and Life Safety - Storage,Independent,Fire and Life Safety - Storage,Harris,Cullen Boulevard,Houston,TX,77204,29.7134202,-95.3481078,,,,,,self-storage,C,15,No website found
Ground Storage Building,Independent,Ground Storage Building,Harris,Cullen Boulevard,Houston,TX,77204,29.7135842,-95.3482441,,,,,,self-storage,C,15,No website found
Environmental & Physical Safety Storage Building 1,Independent,Environmental & Physical Safety Storage Building 1,Harris,Elgin Street,Houston,TX,77204,29.7278054,-95.3393715,,,,,,self-storage,C,15,No website found
Environmental & Physical Safety Storage Building 2,Independent,Environmental & Physical Safety Storage Building 2,Harris,Elgin Street,Houston,TX,77204,29.7280852,-95.339084,,,,,,self-storage,C,15,No website found
General Services Storage,Independent,General Services Storage,Harris,Elgin Street,Houston,TX,77204,29.7281173,-95.3394109,,,,,,self-storage,C,15,No website found
U-Haul Moving & Storage,Chain,U-Haul Moving & Storage,Harris,,,TX,,29.7840045,-95.7265868,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Harris,Main Street,Houston,TX,77025,29.6911288,-95.4188822,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Harris,Decker Drive,Baytown,TX,77520,29.768289,-95.0083191,,,,,,self-storage,C,0,No website found; Chain-managed
Northside Storage Lot,Independent,Northside Storage Lot,Harris,Tidwell Road,Houston,TX,,29.8453342,-95.380297,,,,,,self-storage,C,15,No website found
Storage Plus of Katy,Independent,Storage Plus of Katy,Harris,,,TX,,29.8029601,-95.7706171,,,,,,self-storage,C,15,No website found
Clear Lake Storage Tie-In,Independent,Kinder Morgan Tejas Pipeline LLC,Harris,,,TX,,29.6251637,-95.1209073,,,,,,self-storage,C,15,No website found
Pierce Junction Storage Lateral,Independent,Kinder Morgan Texas Pipeline LLC,Harris,,,TX,,29.6571845,-95.4176951,,,,,,self-storage,C,15,No website found
Pierce Junction Underground Storage,Independent,Pierce Junction Underground Storage,Harris,,,TX,,29.6555112,-95.4157424,,,,,,self-storage,C,15,No website found
Facilities Services/Storage,Independent,Facilities Services/Storage,Harris,,,TX,,29.6563116,-95.1130159,,,,,,self-storage,C,15,No website found
RA Storage,Independent,RA Storage,Harris,,,TX,,30.1019403,-95.5914566,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,Plainfield Street,Houston,TX,77036,29.6727921,-95.5469506,281-763-7241,,,,,self-storage,C,0,Chain-managed
Holy Storage Company,Independent,Holy Storage Company,Harris,Holly Street,Houston,TX,77074,29.6917691,-95.494737,713-995-4634,,,,,self-storage,C,40,
Citadel Battery Storage Plant,Independent,Citadell BESS LLC,Harris,,,TX,,29.8738105,-95.0176948,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Harris,,,TX,,29.6995258,-95.2963464,,,,,,self-storage,C,15,No website found
Kids Foot Locker,Independent,Foot Locker,Harris,North Freeway,Houston,TX,,29.8295569,-95.3796293,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Harris,North Freeway,Houston,TX,,29.8300502,-95.3809644,,,https://stores.footlocker.com/tx/houston/4400b-north-freeway-7337.html,,,self-storage,C,40,
Amazon Locker - Rushmore,Independent,Amazon Locker,Harris,,,TX,,29.5724442,-95.1087832,,,,,,self-storage,C,15,No website found
Leasing office/Locker,Independent,Leasing office/Locker,Harris,,,TX,,29.6614659,-95.1726785,,,,,,self-storage,C,15,No website found
Locker Room By Lids,Independent,Lids,Harris,,,TX,,29.542786,-95.1483793,,,,,,self-storage,C,15,No website found
Lids Locker Room,Independent,Lids,Harris,Memorial City Way,,TX,,29.7818558,-95.5415474,,,,,,self-storage,C,15,No website found
Foot Locker (Coming Soon),Independent,Foot Locker,Harris,,,TX,,29.7815879,-95.5417143,,,,,,self-storage,C,15,No website found
Lockern Street,Independent,Lockern Street,Harris,,,TX,,29.858398,-95.3032005,,,,,,self-storage,C,15,No website found
