Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Extra Space Storage,Chain,Extra Space Storage,Collin,Preston Road,,TX,,33.0094954,-96.7959798,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Collin,Preston Road,,TX,,32.9976281,-96.7973294,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Collin,,,TX,,33.0667786,-96.8175126,972-378-4066,,,,,self-storage,C,40,
Public Storage,Chain,Public Storage,Collin,Andrews Parkway,Allen,TX,75002,33.1201043,-96.6645464,,,https://www.publicstorage.com/self-storage-tx-allen/5986.html,,,self-storage,C,0,Chain-managed
Self Storage,Independent,Self Storage,Collin,Angel Parkway,,TX,,33.1279089,-96.6292798,,,,,,self-storage,C,15,No website found
CubeSmart Self Storage,Chain,CubeSmart Self Storage,Collin,North McDonald Street,McKinney,TX,75069,33.2062235,-96.6108827,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul,Chain,U-Haul,Collin,West University Drive,Prosper,TX,75078,33.220308,-96.8279285,,,,,,self-storage,C,0,No website found; Chain-managed
Murphy Self Storage,Independent,Murphy Self Storage,Collin,,,TX,,33.0127875,-96.6186937,,,,,,self-storage,C,15,No website found
Storage Center at Craig Ranch,Independent,Storage Center at Craig Ranch,Collin,,,TX,,33.1529336,-96.729697,,,,,,self-storage,C,15,No website found
Good Shepherd Storage,Independent,Good Shepherd Storage,Collin,,,TX,,33.4037749,-96.7377599,,,,,,self-storage,C,15,No website found
Leopard Storage,Independent,Leopard Storage,Collin,Estates Parkway,Lucas,TX,75002,33.0988361,-96.61112,214-775-3808,,https://www.myleopardstorage.com/,,,self-storage,B,55,
Go Store It Self Storage,Independent,Go Store It Self Storage,Collin,,,TX,,33.21575,-96.6161412,,,,,,self-storage,C,15,No website found
Central Self Storage,Independent,Central Self Storage,Collin,FM 544,Wylie,TX,75098,33.0101595,-96.5838597,972-442-5210,,,,,self-storage,C,40,
CubeSmart,Chain,CubeSmart,Collin,Woodbridge Parkway,Sachse,TX,75048,32.99301,-96.5710402,+1-844-427-1409;+1-469-367-0868,,https://www.cubesmart.com/texas-self-storage/sachse-self-storage/4666.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Collin,Eldorado Parkway,Frisco,TX,75033,33.1744579,-96.8271547,,,,,,self-storage,C,0,No website found; Chain-managed
SecureSpace Self Storage,Independent,SecureSpace Self Storage,Collin,,,TX,,33.1584359,-96.7317108,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Collin,Sam Rayburn Highway,Melissa,TX,75454,33.2943604,-96.5420845,972-525-8126,,,,,self-storage,C,0,Chain-managed
CubeSmart,Chain,CubeSmart,Collin,Coit Road,Dallas,TX,75252,32.9893578,-96.7690112,972-248-9900,,https://www.cubesmart.com/texas-self-storage/dallas-self-storage/3075.html,,,self-storage,C,5,Chain-managed
Mirrored Storage,Independent,Mirrored Storage,Collin,"5700 Tennyson Pkwy, #300",Plano,TX,75024,33.0707896,-96.8200249,214-550-0550,,https://mirroredstorage.com,,,self-storage,B,55,
Storage Shed,Independent,Storage Shed,Collin,,,TX,,33.018538,-96.7303723,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Collin,University Drive,McKinney,TX,,33.217093,-96.677938,,,,,,self-storage,C,15,No website found
Facilities Management Storage Building,Independent,Facilities Management Storage Building,Collin,,,TX,,32.9924393,-96.7458001,,,,,,self-storage,C,15,No website found
Lucas Storage,Independent,Lucas Storage,Collin,S Angel Pkwy,Lucas,TX,75002,33.0896631,-96.618003,,,,,,self-storage,C,15,No website found
Housing Storage Warehouse,Independent,Housing Storage Warehouse,Collin,,,TX,,32.9913223,-96.7532917,,,,,,self-storage,C,15,No website found
Wigeon Whistle Battery Storage Plant,Independent,Wigeon Whistle BESS LLC,Collin,,,TX,,33.0302257,-96.3569896,,,,,,self-storage,C,15,No website found
Locker/Leasing office,Independent,Locker/Leasing office,Collin,,,TX,,33.1394609,-96.8135687,,,,,,self-storage,C,15,No website found
Home Locker Room,Independent,Home Locker Room,Collin,,,TX,,33.1565349,-96.6605996,,,,,,self-storage,C,15,No website found
Visitor Locker Room,Independent,Visitor Locker Room,Collin,,,TX,,33.1565383,-96.6600054,,,,,,self-storage,C,15,No website found
