Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Boat storage for sail training,Independent,Austin Yacht Club,Travis,,,TX,,30.421671,-97.9204599,,,,,,self-storage,C,15,No website found
Temporary boat storage,Independent,Temporary boat storage,Travis,,,TX,,30.4227931,-97.9168652,,,,,,self-storage,C,15,No website found
Oak Hill Mini's Self Storage,Independent,Oak Hill Mini's Self Storage,Travis,,,TX,,30.2347855,-97.8328484,,,,,,self-storage,C,15,No website found
EastSide Storage,Independent,EastSide Storage,Travis,East 5th Street,Austin,TX,78702,30.2555389,-97.7061323,,,,,,self-storage,C,15,No website found
Store More Storage,Independent,Store More Storage,Travis,,,TX,,30.2565355,-97.9046064,,,,,,self-storage,C,15,No website found
Copper Palm Moving and Storage,Independent,Copper Palm Moving and Storage,Travis,Metric Boulevard,Austin,TX,78758,30.3826616,-97.7133434,512-266-6900,,https://copperpalmmoving.com/,,,self-storage,B,55,
White Glove Storage & Delivery,Independent,White Glove Storage & Delivery,Travis,,,TX,,30.2099022,-97.729539,,,,,,self-storage,C,15,No website found
FSL Research & Storage Building - FS2,Independent,FSL Research & Storage Building - FS2,Travis,Neils Thompson Drive,,TX,78758,30.3863173,-97.7318179,,,,,,self-storage,C,15,No website found
Records Storage #2 - P33,Independent,Records Storage #2 - P33,Travis,Read Granberry Trail,,TX,78758,30.3866035,-97.7288649,,,,,,self-storage,C,15,No website found
Records Storage #1 - P30,Independent,Records Storage #1 - P30,Travis,Read Granberry Trail,,TX,78758,30.3872023,-97.7307591,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Travis,West 15th Street,,TX,78703,30.2724221,-97.7592939,,,,,,self-storage,C,0,No website found; Chain-managed
PRC Physical Plant Storage,Independent,PRC Physical Plant Storage,Travis,James Hart Trail,,TX,78758,30.3879606,-97.7245938,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Travis,West Mary Street,,TX,,30.2488294,-97.76719,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Room - Oriya Community,Independent,Storage Room - Oriya Community,Travis,,,TX,,30.2820757,-97.6193947,,,,,,self-storage,C,15,No website found
KOC Storage,Independent,KOC Storage,Travis,Lohmans Crossing Road,Lakeway,TX,78738,30.351868,-97.9792095,,,,,,self-storage,C,15,No website found
U-Haul Moving and Storage,Chain,U-Haul Moving and Storage,Travis,Interstate 35 Frontage Road,Austin,TX,78744,30.1663171,-97.7845545,512-280-3232,,https://www.uhaul.com/Locations/Truck-Rentals-near-Austin-TX-78744/737023/,,,self-storage,C,5,Chain-managed
TX12 Silicon Hill Storage,Independent,Key Capture Energy,Travis,,,TX,,30.4123928,-97.5737474,,,,,,self-storage,C,15,No website found
Longhorn Boat & Camper Storage,Independent,Longhorn Boat & Camper Storage,Travis,,,TX,,30.4120745,-97.8484387,,,,,,self-storage,C,15,No website found
Shoe Storage 1,Independent,Shoe Storage 1,Travis,,,TX,,30.2818994,-97.6184807,,,,,,self-storage,C,15,No website found
Shoe Storage 2,Independent,Shoe Storage 2,Travis,,,TX,,30.281721,-97.6184564,,,,,,self-storage,C,15,No website found
Storage Room Foot Path,Independent,Storage Room Foot Path,Travis,,,TX,,30.2821422,-97.6192106,,,,,,self-storage,C,15,No website found
Stash N Go Storage,Independent,Stash N Go Storage,Travis,Oakclaire Drive,,TX,,30.236193,-97.8543957,512-730-0612,info@stashngostorage.com,https://www.stashngostorage.com/,,,self-storage,B,65,
Main dry storage area,Independent,Austin Ycaht Club,Travis,,,TX,,30.4209097,-97.9213084,,,,,200,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Travis,East 41st Street,Austin,TX,78751,30.2997248,-97.7215978,512-454-4435,,https://stores.footlocker.com/us/tx/austin/1000-e-41st-st.html,,,self-storage,B,55,
Convict Hill/John Blocker,Independent,Capital Metropolitan Transportation Authority,Travis,,,TX,,30.2238054,-97.8644484,,,https://www.capmetro.org/plan/schedmap/stopdetail/3197,,,self-storage,C,40,
John Blocker Drive,Independent,John Blocker Drive,Travis,,,TX,,30.2244949,-97.8632698,,,,,,self-storage,C,15,No website found
Lockerbie Court,Independent,Lockerbie Court,Travis,,,TX,,30.43373,-97.8124355,,,,,,self-storage,C,15,No website found
John Blocker Court,Independent,John Blocker Court,Travis,,,TX,,30.224014,-97.863243,,,,,,self-storage,C,15,No website found
Lee Blocker Plaza,Independent,Lee Blocker Plaza,Travis,,,TX,,30.3467299,-97.9667675,,,,,,self-storage,C,15,No website found
