Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Self Storage,Independent,Stor,Bexar,Blanco Road,San Antonio,TX,78232,29.6049171,-98.510121,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,Marbach Road,San Antonio,TX,78245,29.4182305,-98.6709081,210-645-0325,,,,,self-storage,C,0,Chain-managed
Marbach Road Self Storage,Independent,Marbach Road Self Storage,Bexar,Marbach Road,San Antonio,TX,78245,29.4192567,-98.6878894,210-673-1927,,http://www.diamondselfstorage.net/,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,Bexar,Marbach Road,San Antonio,TX,78245,29.4190177,-98.6766985,210-675-2751,,,,,self-storage,C,0,Chain-managed
A-AAA Key Mini Storage,Chain,A-AAA Key Mini Storage,Bexar,Spencer Lane,San Antonio,TX,78201,29.4834946,-98.541075,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Bandera Road,San Antonio,TX,78250,29.5454201,-98.6576917,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Bexar,Marbach Road,San Antonio,TX,78245,29.4184471,-98.6666579,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bexar,West Sunset Road,San Antonio,TX,78216,29.5088935,-98.4780164,210-446-0547,,https://www.publicstorage.com/self-storage-tx-san-antonio/625,,,self-storage,C,5,Chain-managed
Palo Alto Self Storage,Independent,Palo Alto Self Storage,Bexar,Poteet Jourdanton Freeway,San Antonio,TX,78224,29.3338439,-98.5498213,,,,,,self-storage,C,15,No website found
Otter Self Storage,Independent,Otter Self Storage,Bexar,Southwest Loop 410,San Antonio,TX,78224,29.3186772,-98.5312861,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Bexar,FM78,San Antonio,TX,78244,29.4843208,-98.3549138,210-399-0359,,,,,self-storage,C,0,Chain-managed
Lockaway Storage,Independent,Lockaway Storage,Bexar,FM78,San Antonio,TX,78244,29.4818124,-98.3590695,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Bexar,US Highway 281 North,San Antonio,TX,78258,29.6622082,-98.4488353,,,,,,self-storage,C,0,No website found; Chain-managed
Maximum Mini Storage West Avenue,Chain,Maximum Mini Storage West Avenue,Bexar,West Avenue,San Antonio,TX,78213,29.5000844,-98.5270376,210-343-1073,,,,,self-storage,C,0,Chain-managed
Space Savers #1,Independent,Space Savers #1,Bexar,Goliad Road,San Antonio,TX,78223,29.3617364,-98.4388713,210-333-2300,,http://saspacesavers.com/,,,self-storage,B,55,
Lockaway Storage,Independent,Lockaway Storage,Bexar,Goliad Road,San Antonio,TX,78223,29.3587487,-98.4360162,210-899-5200,,https://www.lockaway-storage.com,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Bexar,South Zarzamora Street,San Antonio,TX,78211,29.3769225,-98.5331559,210-782-8553,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Move It Self Storage - Babcock,Independent,Move It Self Storage - Babcock,Bexar,Babcock Road,San Antonio,TX,78240,29.5427247,-98.6148536,210-598-7011,babcock@moveitstorage.com,http://www.selfstoragesanantonio78240.com/,,,self-storage,B,65,
A-AAAKey Mini Storage,Chain,A-AAAKey Mini Storage,Bexar,,,TX,,29.5187017,-98.4657406,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Bexar,Vance Jackson Road,San Antonio,TX,78230,29.5199112,-98.5343865,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bexar,Jackson Keller Road,San Antonio,TX,78230,29.5186424,-98.5307596,,,,,,self-storage,C,0,No website found; Chain-managed
Forward Storage,Independent,Forward Storage,Bexar,,,TX,,29.3063704,-98.3851455,,,,,,self-storage,C,15,No website found
iStorage,Chain,iStorage,Bexar,Hot Wells Boulevard,San Antonio,TX,78223,29.3676774,-98.4493411,210-864-1995,,https://www.istorage.com,,,self-storage,C,5,Chain-managed
K & L Warehouse & Storage,Independent,K & L Warehouse & Storage,Bexar,,,TX,,29.5656752,-98.3619908,,,,,,self-storage,C,15,No website found
AAA Sentry Storage,Independent,AAA Sentry Storage,Bexar,,,TX,,29.5658111,-98.3651868,,,,,,self-storage,C,15,No website found
StorageMart,Chain,StorageMart,Bexar,Braun Road,San Antonio,TX,78254,29.5423026,-98.7086169,210-964-8316,,,,,self-storage,C,0,Chain-managed
Storage Street,Independent,Storage Street,Bexar,,,TX,,29.4461465,-98.439647,,,,,,self-storage,C,15,No website found
Outdoor Storage and Kitchen,Independent,Outdoor Storage and Kitchen,Bexar,,,TX,,29.2525904,-98.5205192,,,,,,self-storage,C,15,No website found
Public Storage - Office,Chain,Public Storage - Office,Bexar,West Sunset Road,San Antonio,TX,78216,29.5080811,-98.4785031,210-446-0547,,https://www.publicstorage.com/self-storage-tx-san-antonio/625,,,self-storage,C,5,Chain-managed
Lockaway Storage,Independent,Lockaway Storage,Bexar,US Highway 281 North,San Antonio,TX,78260,29.7112616,-98.4474482,,,,,,self-storage,C,15,No website found
Storagemart,Chain,Storagemart,Bexar,,,TX,,29.4705236,-98.4983931,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Bexar,West Hausman Road,San Antonio,TX,78249,29.5715872,-98.6472773,,,,,,self-storage,C,0,No website found; Chain-managed
StorageMart,Chain,StorageMart,Bexar,Braun Road,San Antonio,TX,78254,29.5428237,-98.7086583,,,,,,self-storage,C,0,No website found; Chain-managed
Locker Room Haircuts,Independent,Locker Room Haircuts,Bexar,,,TX,,29.4428397,-98.6617917,,,,,,self-storage,C,15,No website found
Amazon Locker Willow,Independent,Amazon Hub Locker,Bexar,,,TX,,29.5770638,-98.5127035,,,,,,self-storage,C,15,No website found
Amazon Locker Vinyard,Independent,Amazon Hub,Bexar,,,TX,,29.6133759,-98.5109678,,,,,,self-storage,C,15,No website found
Amazon Locker Cultivar,Independent,Amazon Hub Locker,Bexar,,,TX,,29.5344036,-98.4292671,,,,,,self-storage,C,15,No website found
Amazon Locker Quarry,Independent,Amazon Locker,Bexar,,,TX,,29.4931712,-98.4807341,,,,,,self-storage,C,15,No website found
Amazon Locker Developer,Independent,Amazon Hub Locker,Bexar,,,TX,,29.6001256,-98.4176171,,,,,,self-storage,C,15,No website found
Amazon locker,Independent,Amazon Locker,Bexar,"2804 Quiet Plain Drive, San Antonio, TX 78245",,TX,,29.4045661,-98.681053,,,,,,self-storage,C,15,No website found
Amazon Locker,Independent,Amazon Locker,Bexar,Marbach Road,,TX,78245,29.4184282,-98.6776952,,,,,,self-storage,C,15,No website found
Amazon Locker - Bracelet,Independent,Amazon Locker,Bexar,O'Connor Road,San Antonio,TX,78233,29.5485308,-98.3745739,,,,,,self-storage,C,15,No website found
Locker Lane,Independent,Locker Lane,Bexar,,,TX,,29.490867,-98.6029285,,,,,,self-storage,C,15,No website found
Blocker Street,Independent,Blocker Street,Bexar,,,TX,,29.403079,-98.5519895,,,,,,self-storage,C,15,No website found
Blocker Ranch,Independent,Blocker Ranch,Bexar,,,TX,,29.4259531,-98.7446186,,,,,,self-storage,C,15,No website found
Lockers,Independent,Lockers,Bexar,,,TX,,29.5403704,-98.3933516,,,,,,self-storage,C,15,No website found
