Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
SpareBox Storage,Independent,SpareBox Storage,Williamson,County Road 110,Round Rock,TX,78665,30.5678708,-97.6065345,737-289-5202,,https://www.spareboxstorage.com,,,self-storage,B,55,
SpareBox Storage,Independent,SpareBox Storage,Williamson,County Road 110,Round Rock,TX,78665,30.5571965,-97.6011125,737-289-5201,,,,,self-storage,C,40,
Continental Boat and RV Storage,Independent,Continental Boat and RV Storage,Williamson,Alliance Boulevard,Hutto,TX,78634,30.5472642,-97.5673831,512-417-3531,cont.storage@gmail.com,https://continentalstorage.net,,,self-storage,B,65,
Alamo Mini-Storage,Independent,Alamo Mini-Storage,Williamson,Innovation Boulevard,Hutto,TX,78634,30.545047,-97.5723273,512-729-3710,,https://www.alamoministorage.com,,,self-storage,B,55,
"Affordable Storage RV, Boat, and Shops",Independent,"Affordable Storage RV, Boat, and Shops",Williamson,CR 119,Hutto,TX,78634,30.5816912,-97.5734181,737-245-2111,,https://affordablestoragehutto.com/,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.7038066,-97.7447937,512-688-9711,,https://www.extraspace.com,,,self-storage,C,5,Chain-managed
Hill Country Boat & RV Storage,Independent,Hill Country Boat & RV Storage,Williamson,Interstate 35 Frontage Road,Georgetown,TX,78626,30.7318029,-97.638896,512-843-0577,,https://www.hillcountryboatandrvstorage.com,,,self-storage,B,55,
Storage Direct Self Storage,Independent,Storage Direct Self Storage,Williamson,,,TX,,30.5312352,-97.8478243,,,,,,self-storage,C,15,No website found
Round Rock Mini Storage,Chain,Round Rock Mini Storage,Williamson,,,TX,,30.5185825,-97.6645186,,,,,,self-storage,C,0,No website found; Chain-managed
ReadySpaces,Independent,ReadySpaces,Williamson,,,TX,,30.4905077,-97.6314072,,,,,,self-storage,C,15,No website found
Patriot RV & Boat Storage,Independent,Patriot RV & Boat Storage,Williamson,County Road 214,Liberty Hill,TX,78642,30.6722316,-97.9111621,737-667-0662,,https://www.patriotstoragetx.com/,,,self-storage,B,55,
American Self Storage,Independent,American Self Storage,Williamson,TX 29,Liberty Hill,TX,78642,30.6692972,-97.9112285,512-515-5700,,https://www.americanselfstorage-libertyhill.com/,,,self-storage,B,55,
Tower Storage,Independent,Tower Storage,Williamson,Warbonnet Trail,Georgetown,TX,78626,30.6347687,-97.6379097,512-887-9923,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,Williamson,County Road 110,Georgetown,TX,78626,30.5992396,-97.6191293,,,,,,self-storage,C,15,No website found
Rattlesnake Self Storage,Independent,Rattlesnake Self Storage,Williamson,Rattlesnake Road,Florence,TX,76527,30.7567815,-97.7270415,512-508-5571,rattlesnakestorage@gmail.com,https://www.rattlesnakeselfstorage.com/,,,self-storage,B,65,
North 130 Storage,Independent,North 130 Storage,Williamson,FM 1105,Weir,TX,78674,30.6776316,-97.5881284,512-930-0190,,,,,self-storage,C,40,
Weir Country Storage,Independent,Weir Country Storage,Williamson,FM 971,Weir,TX,78674,30.6740281,-97.6015072,512-948-3471,,,,,self-storage,C,40,
971 Mini Storage,Chain,971 MINI STORAGE,Williamson,,,TX,,30.6752721,-97.6197844,512-818-5671,,https://971-mini-storage.business.site/,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Williamson,South Interstate 35,Georgetown,TX,78628,30.6192461,-97.691273,512-843-5993,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Williamson,South Interstate 35,Georgetown,TX,78628,30.622372,-97.6917884,512-640-6442,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
CubeSmart,Chain,CubeSmart,Williamson,Boselli Way,Georgetown,TX,78626,30.5775518,-97.6860513,512-591-0880,,https://www.cubesmart.com,,,self-storage,C,5,Chain-managed
5 Star Boat and RV Storage,Independent,5 Star Boat and RV Storage,Williamson,RM 2243,Georgetown,TX,,30.5951712,-97.766597,737-260-7487,,https://www.trustedselfstorage.com,,,self-storage,B,55,
B. S. Storage,Independent,B. S. Storage,Williamson,West State Highway 29,Liberty Hill,TX,78642,30.6815587,-97.956164,512-715-2887,bsstorage29@gmail.com,,,,self-storage,B,50,
Storage King USA,Independent,Storage King USA,Williamson,TX 29,Liberty Hill,TX,78642,30.6767207,-97.9259189,737-252-9305,skusa096@storagekingusa.com,https://www.storagekingusa.com,,,self-storage,B,65,
RightSpace Self Storage,Independent,RightSpace Self Storage,Williamson,TX 29,Georgetown,TX,78628,30.6392488,-97.8162923,512-729-6780,,https://www.nsastorage.com,,,self-storage,B,55,
Georgetown RV and Boat Storage,Independent,Georgetown RV and Boat Storage,Williamson,Meda Street,Georgetown,TX,78626,30.6634824,-97.6595071,,,,,,self-storage,C,15,No website found
Georgetown Mini Storage,Chain,Georgetown Mini Storage,Williamson,North Austin Avenue,Georgetown,TX,78626,30.6629943,-97.668026,,,,,,self-storage,C,0,No website found; Chain-managed
Georgetown Storage and Parking,Independent,Georgetown Storage and Parking,Williamson,Old Airport Road,Georgetown,TX,78626,30.6639717,-97.6685811,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Williamson,Round Rock Avenue,Round Rock,TX,78681,30.5111725,-97.6990038,512-524-9555,,https://www.publicstorage.com,,,self-storage,C,5,Chain-managed
Self Storage,Independent,Self Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.708175,-97.756959,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Williamson,Double Creek Drive,Round Rock,TX,78664,30.4933991,-97.6467159,,,https://www.extraspace.com/storage/facilities/us/texas/austin/?distancesort=1,,,self-storage,C,0,Chain-managed
Park Lane Storage Rental,Independent,Park Lane Storage Rental,Williamson,Park Lane,Georgetown,TX,78628,30.6530852,-97.6797004,512-508-7955,reservations@safesecurestored.com,https://www.safesecurestored.com,,,self-storage,B,65,
Self Storage,Independent,Self Storage,Williamson,Jim Hogg Drive,Georgetown,TX,78633,30.7054203,-97.7473633,,,,,,self-storage,C,15,No website found
Admiral Storage,Independent,Admiral Storage,Williamson,Jim Hogg Drive,Georgetown,TX,78633,30.7056309,-97.7472913,,,,,,self-storage,C,15,No website found
Shell Road Storage,Independent,Shell Road Storage,Williamson,Shell Road,Georgetown,TX,78628,30.7174894,-97.6749949,,,,,,self-storage,C,15,No website found
A Self Storage Place,Independent,A Self Storage Place,Williamson,US 79,Thrall,TX,76578,30.589929,-97.3036679,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Williamson,County Road 234,Georgetown,TX,78633,30.7386471,-97.6639622,,,,,,self-storage,C,15,No website found
Affordable Boat and RV Storage,Independent,Affordable Boat and RV Storage,Williamson,FM 970,Florence,TX,76527,30.7932054,-97.8450842,,,,,,self-storage,C,15,No website found
Any Season RV & Boat Storage,Independent,Any Season RV & Boat Storage,Williamson,Ronald Reagan Boulevard,Georgetown,TX,78633,30.7653256,-97.6592669,,,,,,self-storage,C,15,No website found
Stor UR Stuff Storage,Independent,Stor UR Stuff Storage,Williamson,County Road 140,Georgetown,TX,78626,30.7049006,-97.617687,,,,,,self-storage,C,15,No website found
"Weir RV, Boat, & Mini Storage",Chain,"Weir RV, Boat, & Mini Storage",Williamson,FM 1105,Weir,TX,78674,30.6805775,-97.5879539,,,,,,self-storage,C,0,No website found; Chain-managed
RightSpace Storage,Independent,RightSpace Storage,Williamson,West Hero Way,Leander,TX,78641,30.5808062,-97.8644331,512-528-6025,,https://rightspacestorage.com,,,self-storage,B,55,
Apache Moving & Storage,Independent,Apache Moving & Storage,Williamson,North Bagdad Road,Leander,TX,78641,30.5740686,-97.8705303,512-452-4799,,https://apachemoving.net/,,,self-storage,B,55,
D&D Storage,Independent,D&D Storage,Williamson,,,TX,,30.7189642,-97.7723547,,,,,,self-storage,C,15,No website found
Extra Space Storage office,Chain,Extra Space Storage office,Williamson,North Ranch Road 620,Austin,TX,78717,30.4699488,-97.7952122,512-202-7955,,https://www.extraspace.com/storage/facilities/us/texas/austin/1000000883/,,,self-storage,C,5,Chain-managed
uPark RV Parking/Storage,Independent,uPark RV Parking/Storage,Williamson,Eastview Drive,Georgetown,TX,78626,30.6472846,-97.6260041,,,,,,self-storage,C,15,No website found
Railway Work/Storage,Independent,Railway Work/Storage,Williamson,,,TX,,30.5087187,-97.6737869,,,,,,self-storage,C,15,No website found
Acme Brick Storage Yard,Independent,Acme Brick Storage Yard,Williamson,,,TX,,30.5038093,-97.6866116,,,,,,self-storage,C,15,No website found
Uncle Bobs Storage,Chain,Uncle Bobs Storage,Williamson,,,TX,,30.503636,-97.6851727,,,,,,self-storage,C,0,No website found; Chain-managed
Right Space Storage,Independent,Right Space Storage,Williamson,Ranch-to-Market Road 620,Round Rock,TX,78681,30.4967415,-97.7243965,,,,,,self-storage,C,15,No website found
Storage Mart,Chain,Storage Mart,Williamson,FM 1325,Austin,TX,78728,30.4655877,-97.6935596,800-264-9485,,https://www.storage-mart.com,,,self-storage,C,5,Chain-managed
Storage at Circleville,Independent,Storage at Circleville,Williamson,,,TX,,30.6354527,-97.432798,,,,,,self-storage,C,15,No website found
Storm Drain Storage Area,Independent,Storm Drain Storage Area,Williamson,,,TX,,30.5360854,-97.6795897,,,,,,self-storage,C,15,No website found
McCoy's Building Supply - Lumber Storage,Independent,McCoy's Building Supply - Lumber Storage,Williamson,,,TX,,30.5965032,-97.4164981,,,,,,self-storage,C,15,No website found
A & A Auto & R V Sales & Storage,Independent,A & A Auto & R V Sales & Storage,Williamson,Williams Drive,Georgetown,TX,78633,30.7065184,-97.7512995,512-930-1404,,https://www.aaautorvsalesstorage.com/,,,RV/boat,B,55,
Connex Area Storage,Independent,Connex Area Storage,Williamson,,,TX,,30.4990309,-97.684089,,,,,,self-storage,C,15,No website found
River Valley Storage 1 & 2,Independent,Key Capture Storage,Williamson,,,TX,,30.4146756,-97.3567341,,,,,,self-storage,C,15,No website found
Amazon Hub Locker - Macau,Independent,Amazon Hub Locker,Williamson,,,TX,,30.542582,-97.650906,,,,,,self-storage,C,15,No website found
Amazon Locker,Independent,Amazon Locker,Williamson,,,TX,,30.4703959,-97.8015029,,,,,,self-storage,C,15,No website found
Amazon Hub Locker,Independent,Amazon Hub,Williamson,,,TX,,30.5769795,-97.8726873,,,,,,self-storage,C,15,No website found
