Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Storage Plus,Independent,Storage Plus,Williamson,Williams Drive,Georgetown,TX,78628,30.6819121,-97.7146329,512-888-4922,,,,,self-storage,C,40,
Extra Space Storage,Chain,Extra Space Storage,Williamson,,,TX,,30.6851611,-97.7188638,512-444-8229,,,,,self-storage,C,0,Chain-managed
Stash N Go Storage,Independent,Stash N Go Storage,Travis,O'Neal Lane,Austin,TX,78759,30.4180317,-97.7067928,512-836-9698,,https://www.stashngostorage.com/storage-units/texas/austin/stash-n-go-storage-337007/?cid=glbc,,,self-storage,B,55,
Gotcha Covered Storage,Independent,Gotcha Covered Storage,Williamson,,,TX,,30.7130091,-97.7653665,,,,,,self-storage,C,15,No website found
Tillman Self Storage,Independent,Tillman Self Storage,Williamson,West Whitestone Boulevard,Cedar Park,TX,78613,30.5158501,-97.8453074,,,https://www.tillmanselfstorage.com/,,,self-storage,C,40,
CubeSmart,Chain,CubeSmart,Tarrant,Enterprise Drive,Grapevine,TX,75028,32.9868053,-97.0414828,,,,,,self-storage,C,0,No website found; Chain-managed
Watson & Taylor Storage - North Austin,Independent,Watson & Taylor Storage - North Austin,Travis,North Lamar Boulevard,Austin,TX,78758,30.3872992,-97.6842252,512-213-1170,,https://www.steelcreekselfstorage.com/self-storage-austin-tx-f4011,,,self-storage,B,55,
Fish Creek Storage,Independent,Fish Creek Storage,Montgomery,,,TX,,30.3289805,-95.5868221,,,,,,self-storage,C,15,No website found
Storage King USA,Independent,Storage King USA,Collin,Park Boulevard,Wylie,TX,75098,33.0297372,-96.5512109,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Brazoria,Business Center Drive,Pearland,TX,,29.5539686,-95.3895236,,,,,,self-storage,C,0,No website found; Chain-managed
Stor-Mor4Less Storage,Independent,Edwin Roark,Anderson,South State Highway 19,Palestine,TX,75801,31.7205326,-95.5928907,903-729-8833,,https://stor-mor4less.com,,,self-storage,B,55,
Eagle Drive Boat RV Self Storage & Office Warehouses,Independent,Eagle Drive Boat RV Self Storage & Office Warehouses,Chambers,Eagle Drive,Baytown,TX,,29.8222704,-94.8452871,281-573-3888,,https://eagledrivestorage.com,,,self-storage,B,55,
Stewart & 89th Self Storage,Independent,Stewart & 89th Self Storage,Galveston,,,TX,,29.2537488,-94.8548895,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,,North Villa Avenue,Oklahoma City,OK,73107,35.4989043,-97.5561646,405-602-5300,,https://www.extraspace.com/life-storage/,,,self-storage,C,5,Chain-managed
Affordable Self Storage,Independent,Affordable Self Storage,Denton,Teasley Lane,Denton,TX,76205,33.1998964,-97.1212703,940-566-1013,,https://www.affordableselfstoragetexas.com/,,,self-storage,B,55,
Cox Storage,Independent,Cox Storage,,1606 S Muskogee Ave,Tahlequah,OK,74464,35.8957251,-94.9778364,918-207-1600,,https://coxstorage.com,,,self-storage,B,55,
Boat and Mini Storage,Chain,Boat and Mini Storage,,,,TX,,34.1491663,-94.7499095,580-494-6099,,,,,self-storage,C,0,Chain-managed
Iron Storage,Independent,Iron Storage,,,,TX,,35.4202538,-96.3012282,,,,,,self-storage,C,15,No website found
American Self Storage,Independent,Cheri Newman,Gray,South Naida Street,Pampa,TX,79065,35.5296535,-100.982334,806-669-2537,,https://americanselfstorage-tx.com,,,self-storage,B,55,
A-1 Self Storage,Chain,A-1 Self Storage,,Tramway Boulevard Northeast,Albuquerque,NM,87111,35.1340243,-106.4970881,505-292-2300,,,,,self-storage,C,0,Chain-managed
LifeStorage,Independent,LifeStorage,Tarrant,,,TX,,32.8606401,-97.2811314,,,,,,self-storage,C,15,No website found
Aloha Self Storage,Independent,Aloha Self Storage,Tarrant,,,TX,,32.8382665,-97.2791016,,,,,,self-storage,C,15,No website found
Haltom City Self Storage,Independent,Haltom City Self Storage,Tarrant,,,TX,,32.8375321,-97.2756415,,,,,,self-storage,C,15,No website found
Manzano Waste Storage Facilities,Independent,Manzano Waste Storage Facilities,,,,TX,,35.0119723,-106.4889465,,,,,,self-storage,C,15,No website found
Lake Loc-Up,Independent,Lake Loc-Up,,,,TX,,33.9971311,-96.6997156,,,,,,self-storage,C,15,No website found
Texoma Boat & RV Storage,Independent,Texoma Boat & RV Storage,,,,TX,,33.9975714,-96.6926828,,,,,,self-storage,C,15,No website found
Texoma Mini Storage,Chain,Texoma Mini Storage,,,,TX,,33.9975503,-96.6919586,,,,,,self-storage,C,0,No website found; Chain-managed
Mesquite Storage,Independent,Mesquite Storage,Dallas,,,TX,,32.7488745,-96.6107069,,,,,,self-storage,C,15,No website found
L & L Public Storage,Chain,L & L Public Storage,Chambers,,,TX,,29.8397419,-94.6638437,,,,,,self-storage,C,0,No website found; Chain-managed
Security Self-Storage,Independent,Security Self-Storage,Dallas,,,TX,,32.8662863,-96.7409958,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,Dallas,,,TX,,32.7574621,-96.9938956,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Bexar,Bandera Road,,TX,,29.5140814,-98.6326717,,,https://www.cubesmart.com/texas-self-storage/san-antonio-self-storage/3421.html,,,self-storage,C,0,Chain-managed
CubeSmart,Chain,CubeSmart,Williamson,North Main Street,Taylor,TX,76574,30.6005914,-97.4159915,512-352-5588,,https://www.cubesmart.com,,,self-storage,C,5,Chain-managed
Storage King,Independent,Storage King,Williamson,North Main Street,Taylor,TX,76574,30.6029329,-97.4171662,512-352-5464,,,,,self-storage,C,40,
A3 Storage Centers,Independent,Joshua Parrott,Ector,West 42nd Street,Odessa,TX,79764,31.8810654,-102.386559,432-368-7417,,https://a3storagecenterstx.com,,,self-storage,B,55,
Discount Self Storage,Independent,Discount Self Storage,Lubbock,FM 179,Wolfforth,TX,79382,33.5231063,-102.008379,,,https://www.discountstoragewolfforth.com,,,self-storage,C,40,
All Store Mini Storage,Chain,All Store Mini Storage,Johnson,North Main Street,Cleburne,TX,76033,32.4227414,-97.3830401,817-558-6331,,,,,self-storage,C,0,Chain-managed
Fossil Storage,Independent,Fossil Storage,Johnson,North Broadway Street,Joshua,TX,76058,32.4701268,-97.3835077,888-677-8672,,https://fossilstorage.com/,,,self-storage,B,55,
U-Stor,Independent,U-Stor,,,,TX,,32.4390331,-93.7813341,,,,,,self-storage,C,15,No website found
Houston Mini Storage,Chain,Houston Mini Storage,Harris,West Donovan Street,,TX,,29.8442531,-95.4100634,,,,,,self-storage,C,0,No website found; Chain-managed
A&A Complex & Mini Storage,Chain,A&A Complex & Mini Storage,,East 11th Street South,Tulsa,OK,,36.1473381,-95.859075,,,,,,self-storage,C,0,No website found; Chain-managed
Waller Storage Center,Independent,Waller Storage Center,Harris,,,TX,,30.0539362,-95.9185842,,,,,,self-storage,C,15,No website found
Stanton Mini Storage,Chain,Stanton Mini Storage,Martin,,,TX,,32.1280385,-101.7930688,432-756-2036,,,,,self-storage,C,0,Chain-managed
RightSpace Storage,Independent,RightSpace Storage,Travis,,,TX,,30.370563,-97.7244389,,,,,,self-storage,C,15,No website found
Hill Country Storage,Independent,Hill Country Storage,Llano,,,TX,,30.7394434,-98.4296845,,,,,,self-storage,C,15,No website found
U-Stor-It,Independent,U-Stor-It,,South Memorial Drive East,Tulsa,OK,74112,36.1427056,-95.8870652,918-835-7774,,,,,self-storage,C,40,
Los Hermanos Storage,Independent,Los Hermanos Storage,,South Pacheco Street,,TX,,35.6653009,-105.9596363,,,,,,self-storage,C,15,No website found
Storage Depot,Independent,Storage Depot,Johnson,West Hidden Creek Parkway,Burleson,TX,,32.5276397,-97.3359969,817-402-2282,,https://www.storagedepotdfw.com/location/US/TX/Burleson/depot-burleson/,,,self-storage,B,55,
Best Local Mini Storage,Chain,Best Local Mini Storage,,,,TX,,36.1609712,-95.9069793,,,,,,self-storage,C,0,No website found; Chain-managed
BB&G Storage,Independent,BB&G Storage,Williamson,Rockride Lane,Georgetown,TX,78626,30.6052897,-97.6363558,,,,,,self-storage,C,15,No website found
Happy Camper Boat and RV Storage,Independent,Happy Camper Boat and RV Storage,Williamson,County Road 110,Georgetown,TX,78626,30.5984452,-97.6196875,512-986-3153,,,,,self-storage,C,40,
SpareBox Storage,Independent,SpareBox Storage,Travis,Panther Loop,Pflugerville,TX,78660,30.4820014,-97.5885107,,,,,,self-storage,C,15,No website found
AAA Cougar Self Storage,Independent,AAA Cougar Self Storage,Williamson,FM 487,Jarrell,TX,76537,30.8240059,-97.5981439,512-598-2044,,https://aaacougarselfstorage.com/,,,self-storage,B,55,
Amy's Attic Self Storage,Independent,Amy's Attic Self Storage,Bell,Farm-to-Market Road 2484,Salado,TX,76571,30.9681911,-97.5407512,,,,,,self-storage,C,15,No website found
Stallion Storage,Independent,Stallion Storage,Montgomery,,,TX,,30.1496987,-95.2103051,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Dallas,Reeder Road,,TX,,32.8954787,-96.8961954,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Williamson,Northeast Inner Loop,Georgetown,TX,78626,30.655556,-97.6438341,,,,,,self-storage,C,0,No website found; Chain-managed
Life Storage,Chain,Life Storage,Hardin,,,TX,,30.2449749,-94.209801,,,,,,self-storage,C,0,No website found; Chain-managed
Memorial Mini Storage,Chain,Memorial Mini Storage,,East 25th Place South,Tulsa,OK,74129,36.1268978,-95.8858164,918-622-2961,,,,,self-storage,C,0,Chain-managed
Frank's RV & Boat Storage,Independent,Frank's RV & Boat Storage,Williamson,Westinghouse Road,Georgetown,TX,78626,30.5912455,-97.6536732,,,,,,self-storage,C,15,No website found
Keyport Self-Storage,Independent,Keyport Self-Storage,,South Memorial Drive East,Tulsa,OK,74112,36.1579914,-95.8864175,,,,,,self-storage,C,15,No website found
A-Affordable RV & Boat Storage,Independent,A-Affordable RV & Boat Storage,Williamson,Old County Road 105,Hutto,TX,78634,30.6103765,-97.6138141,866-788-0768,,https://a-affordablestorage.net/avada_portfolio/georgetown/,,,self-storage,B,55,
Rabbit Hill Storage,Independent,Rabbit Hill Storage,Williamson,Hillvue Road,Georgetown,TX,78626,30.6028084,-97.6628294,512-632-2221,,https://www.rabbithillstorage.com/,,,self-storage,B,55,
Owasso Safety Storage,Independent,Owasso Safety Storage,,,,TX,,36.321802,-95.8667462,918-371-5559,,,,,self-storage,C,40,
Rockwall Mini,Independent,Rockwall Mini,Rockwall,,,TX,,32.9167087,-96.4278038,,,,,,self-storage,C,15,No website found
Wooden Acres Storage,Independent,Wooden Acres Storage,Franklin,,,TX,,33.1245035,-95.2287425,,,,,,self-storage,C,15,No website found
Franklin County Storage,Independent,Franklin County Storage,Franklin,,,TX,,33.1477191,-95.2371122,,,https://franklincostorage.com,,,self-storage,C,40,
Affordable Storage #7,Independent,Affordable Storage #7,Uvalde,,,TX,,29.2272123,-99.7582223,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Hays,Cromwell Drive,Kyle,TX,78640,30.015744,-97.8713112,512-262-7234,,,,,self-storage,C,0,Chain-managed
Keller Self Storage,Independent,Keller Self Storage,Tarrant,,,TX,,32.9405274,-97.2531138,,,,,,self-storage,C,15,No website found
U-Haul of South Amarillo,Chain,U-Haul of South Amarillo,Randall,Canyon Expressway,,TX,79109,35.1501636,-101.8853391,,,https://www.uhaul.com/,,,self-storage,C,0,Chain-managed
Arborstone Storage,Independent,Arborstone Storage,Wood,,,TX,,32.6524249,-95.2231817,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Harris,South Mason Road,Katy,TX,,29.7669736,-95.7513239,,,,,,self-storage,C,0,No website found; Chain-managed
Smithfield Storage,Independent,Smithfield Storage,Tarrant,Smithfield Road,North Richland Hills,TX,76182,32.8828613,-97.2114649,817-562-9181,,https://www.smithfieldstorage.net/,,,self-storage,B,55,
Route 51 Storage,Independent,Route 51 Storage,,East 38th Street South,Tulsa,OK,74145,36.1092026,-95.8900975,918-622-4691,,,,,self-storage,C,40,
River Bend Storage,Independent,River Bend Storage,,,,TX,,36.0460343,-95.9600707,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East 93rd Street South,Tulsa,OK,74133,36.0280087,-95.8671713,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Dallas,Inwood Road,Addison,TX,75001,32.9488263,-96.8299497,,,,,,self-storage,C,0,No website found; Chain-managed
JnJ Rv Storage,Independent,JnJ Rv Storage,Williamson,Fisher Road,Florance,TX,76527,30.7589968,-97.8075423,,,http://jnjrvstorage.com/,,,self-storage,C,40,
Parker Self Storage,Independent,Parker Self Storage,Williamson,FM 970,Florence,TX,76527,30.8295099,-97.8057019,,,https://www.selfstorageflorencetx.com/,,,self-storage,C,40,
At The Tower Rental,Independent,At The Tower Rental,Williamson,CR 175,Leander,TX,78641,30.5886313,-97.7929043,512-921-8702,,http://www.atthetowerstorage.com/,,,self-storage,B,55,
M&M Storage,Independent,M&M Storage,Wood,,,TX,,32.6160068,-95.2095687,,,,,,self-storage,C,15,No website found
833 Safe Storage,Independent,833 Safe Storage,Wood,,,TX,,32.5899323,-95.2056242,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,South 92nd Avenue East,Tulsa,OK,74129,36.1314643,-95.8730152,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Williamson,TX 29,Georgetown,TX,78626,30.631945,-97.7366176,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,,East 71st Street South,Tulsa,OK,74136,36.0621039,-95.9124113,,,,,,self-storage,C,15,No website found
Therma Self Storage,Independent,Therma Self Storage,,East 87th Street South,Tulsa,OK,74137,36.0387978,-95.9551405,,,,,,self-storage,C,15,No website found
Red Poppy Self Storage,Independent,Red Poppy Self Storage,Williamson,TX 29 East,Georgetown,TX,78626,30.6379326,-97.5650801,,,,,,self-storage,C,15,No website found
Shreveport Self Storage,Independent,Shreveport Self Storage,,Mansfield Road,Shreveport,LA,71118-3181,32.3962794,-93.8108788,318-686-7198,,,,,self-storage,C,40,
SpareBox Storage,Independent,SpareBox Storage,Williamson,East University Avenue,Georgetown,TX,78626,30.6446797,-97.6279709,,,,,,self-storage,C,15,No website found
Seaside Storage Inc,Independent,Seaside Storage Inc,San Patricio,US Highway 77,Sinton,TX,78387,28.0291663,-97.5315942,361-364-5183,,,,,self-storage,C,40,
Bedias Self Storage,Independent,Bedias Self Storage,Grimes,,,TX,,30.773934,-95.9505163,,,,,,self-storage,C,15,No website found
Fianna Hills Mini Storage,Chain,Fianna Hills Mini Storage,,Brooken Hill Dr,,TX,,35.2981523,-94.4145915,479-648-1200,,https://fiannahillsstorage.com,,,RV/boat,C,5,Chain-managed
Store Space,Independent,Store Space,Jefferson,Interstate 10 South,,TX,,30.0755612,-94.1373475,,,,,,self-storage,C,15,No website found
Storage Spot,Independent,Storage Spot,Jefferson,,,TX,,30.0754255,-94.1910964,,,,,,self-storage,C,15,No website found
Cimarron Storage,Independent,Cimarron Storage,Williamson,TX 29 West,Goergetown,TX,78628,30.6375053,-97.7996013,,,,,,self-storage,C,15,No website found
A Discount Storage,Independent,A Discount Storage,Harris,Wright Road,Jersey Village,TX,,29.8927002,-95.5898874,713-466-7881,,,,,self-storage,C,40,
Tru Lock Self Storage,Independent,Tru Lock Self Storage,Hays,,,TX,,30.0771199,-97.8443775,,,,,,self-storage,C,15,No website found
Boat and RV Storage,Chain,Aspen Mini Storage,,,,TX,,36.0308134,-95.7383877,,,,,,self-storage,C,0,No website found; Chain-managed
Storage,Independent,BA Office and Storage,,South Elm Place,Broken Arrow,TX,74011,36.0164016,-95.7961413,918-455-1300,,,,,self-storage,C,40,
