Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Blue Summit Storage,Independent,"Blue Summit Storage, LLC",,,,OK,,34.2937021,-99.3687183,,,,,,self-storage,C,15,No website found
Brook & Kell Self Storage,Independent,Brook & Kell Self Storage,,Brook Avenue,Wichita Falls,OK,76301,33.8926132,-98.504477,,,,,,self-storage,C,15,No website found
Bulldog Storage,Independent,Bulldog Storage,,West 5th Street,Borger,OK,79007,35.6697547,-101.3928539,,,,,,self-storage,C,15,No website found
CSC Self Storage,Independent,CSC Self Storage,,Wolflin Avenue,Amarillo,OK,79106,35.1909807,-101.9122932,,,,,,self-storage,C,15,No website found
CW Storage,Independent,CW Storage,,East Front Street,Groom,OK,79039,35.2000344,-101.1025342,,,,,,self-storage,C,15,No website found
Camel Maxi Storage,Chain,Camel Maxi Storage,,West Houston Street,Sherman,OK,75092,33.6248292,-96.6568664,,,,,,self-storage,C,0,No website found; Chain-managed
Canyon Self Storage,Independent,Canyon Self Storage,,North 16th Street,Canyon,OK,79015,34.9845505,-101.9266529,,,,,,self-storage,C,15,No website found
Canyon Storage,Independent,Canyon Storage,,Canyon East Parkway,Canyon,OK,79015,34.972894,-101.873294,,,,,,self-storage,C,15,No website found
Chieftain Self Storage,Independent,Chieftain Self Storage,,,,OK,,34.6367765,-102.7188254,,,,,,self-storage,C,15,No website found
Cliffside Storage Facility / National Helium Reserve,Independent,Cliffside Storage Facility / National Helium Reserve,,Brickplant Road,Amarillo,OK,79124,35.3538375,-101.9926276,,,,,,self-storage,C,15,No website found
Controlled Storage Solutions,Independent,Controlled Storage Solutions,,West FM 120,Denison,OK,75020,33.7634404,-96.644032,,,,,,self-storage,C,15,No website found
Country Comfort Storage,Independent,Country Comfort Storage,,South Western Street,Amarillo,OK,79118,35.1048224,-101.8834619,,,,,,self-storage,C,15,No website found
Covenant Self Storage,Independent,Covenant Self Storage,,,Quitaque,OK,79255,34.3695076,-101.0595455,,,,,,self-storage,C,15,No website found
Devon Self Storage,Independent,Devon Self Storage,,,,OK,,33.6528927,-96.6131259,,,,,,self-storage,C,15,No website found
"Document Shredding & Storage, Ltd.",Independent,"Document Shredding & Storage, Ltd.",,Southwest 45th Avenue,Amarillo,OK,79110,35.1632722,-101.8688019,866-381-6611,,,,,self-storage,C,40,
Dumas ISD Custodial & Cold Storage,Independent,Dumas ISD Custodial & Cold Storage,,South Twichell Avenue,Dumas,OK,79029,35.8617704,-101.9797573,,,,,,self-storage,C,15,No website found
Eastside Self Storage,Independent,Eastside Self Storage,,East Mulberry Street,Sherman,OK,75090,33.6403989,-96.6071977,903-892-5720,,https://www.uptown-selfstorage.com/,,,self-storage,B,55,
Easy Stop Storage,Independent,Easy Stop Storage,,South Washington Street,Amarillo,OK,79110,35.1575701,-101.8479939,806-372-3171,,,,,self-storage,C,40,
Extra Space Storage,Chain,Extra Space Storage,,Lowes Lane,Amarillo,OK,79106,35.2117614,-101.9094411,,,,,,self-storage,C,0,No website found; Chain-managed
Farm Supply Tire Storage,Independent,Farm Supply Tire Storage,,,,OK,,36.2008222,-101.1938055,,,,,,self-storage,C,15,No website found
Five Star Storage,Independent,Five Star Storage,,,,OK,,33.6610159,-96.6162987,,,,,,self-storage,C,15,No website found
Floydada Storage Spot,Independent,Floydada Storage Spot,,North 5th Street,Floydada,OK,79235,33.9863819,-101.335965,,,,,,self-storage,C,15,No website found
Four Oaks Storage Center,Independent,Four Oaks Storage Center,,Well Road,Denison,OK,75020,33.7525853,-96.6458355,,,,,,self-storage,C,15,No website found
Greenbelt Mini-Storage,Independent,Greenbelt Mini-Storage,,Park Avenue,Panhandle,OK,79068,35.3409562,-101.3811171,,,,,,self-storage,C,15,No website found
Greenbelt Mini-Storage,Independent,Greenbelt Mini-Storage,,,Silverton,OK,79257,34.4745349,-101.3015862,,,,,,self-storage,C,15,No website found
Highway 15 Storage,Independent,Highway 15 Storage,,,,OK,,36.4557925,-100.5405934,,,,,,self-storage,C,15,No website found
Hole-In-One Storage,Independent,Hole-In-One Storage,,,,OK,,35.9230039,-101.9642989,+1-806-935-9992;+1-806-930-0487,,,,,self-storage,C,40,
Hudson Self Storage,Independent,Hudson Self Storage,,South Hobart Street,Pampa,OK,79065,35.5216655,-100.9722101,,,,,,self-storage,C,15,No website found
I-40 Bell Self Storage,Independent,I-40 Bell Self Storage,,Plains Boulevard,Amarillo,OK,79106,35.1917302,-101.9049954,806-351-0310,,,,,self-storage,C,40,
Idalou Storage,Independent,Idalou Storage,,,Idalou,OK,79329,33.6671809,-101.6820783,,,,,yes,self-storage,C,15,No website found
Keyport Self Storage,Independent,Keyport Self Storage,,Frisco Road,Sherman,OK,75090,33.6657043,-96.5925093,,,,,,self-storage,C,15,No website found
Lakeshore Boat & RV Storage,Independent,Lakeshore Boat & RV Storage,,Lake Shore Drive,Wichita Falls,OK,76310,33.8423947,-98.5712337,,,,,,self-storage,C,15,No website found
Lil' Red Truck Self-Storage,Independent,Lil' Red Truck Self-Storage,,I-27 Frontage Road,Canyon,OK,79015,34.9739452,-101.8775431,,,,,,self-storage,C,15,No website found
Locker Brothers Airport,Independent,Locker Brothers Airport,,,,OK,,34.2676811,-102.7144371,,,,,,self-storage,C,15,No website found
Locker Room Haircuts,Independent,Locker Room Haircuts,,South Soncy Road,Amarillo,OK,79119,35.170294,-101.9397158,806-398-0775,,,,,self-storage,C,40,
Locker Street,Independent,Locker Street,,,,OK,,35.1590449,-101.8389677,,,,,,self-storage,C,15,No website found
Longhorn State Storage,Independent,Longhorn State Storage,,South Coulter Street,Amarillo,OK,79119,35.0903161,-101.9184711,,,,,,self-storage,C,15,No website found
Mandy's Storage,Independent,Mandy's Storage,,,,OK,,33.6820456,-96.5861999,,,,,,self-storage,C,15,No website found
Mirror Plaza Storage,Independent,Mirror Plaza Storage,,North Houston Street,Amarillo,OK,79107,35.2185487,-101.8190963,,,,,,self-storage,C,15,No website found
Pampa Storage Spot,Independent,Pampa Storage Spot,,West 23rd Avenue,Pampa,OK,79065,35.5614217,-100.9850056,,,,,,self-storage,C,15,No website found
Pods,Independent,Pods,,Southeast 3rd Avenue,Amarillo,OK,79104,35.2078647,-101.7972133,806-412-0886,,,,,self-storage,C,40,
Premium Storage,Independent,Premium Storage,,,,OK,,33.6841761,-96.5814221,,,,,,self-storage,C,15,No website found
Quad Wolf Mini Storage,Chain,Quad Wolf Mini Storage,,North Western Street,Amarillo,OK,79106,35.2310666,-101.8833273,806-342-4800,,,,,self-storage,C,0,Chain-managed
RV and Boat Storage XL,Independent,RV and Boat Storage XL,,Central Freeway,Wichita Falls,OK,76305,34.003781,-98.5466335,,,,,,self-storage,C,15,No website found
Ragan Locker,Independent,Johnny Ragan,,Main Street,Darrouzett,OK,79024,36.4447762,-100.325547,806-624-3361,,https://www.raganlocker.com/,,,self-storage,B,55,
River Rd Self Storage,Independent,River Rd Self Storage,,Valley Avenue,Amarillo,OK,79108,35.2615116,-101.83084,806-359-4192,,,,,self-storage,C,40,
Robertson Storage,Independent,Robertson Storage,,,,OK,,35.9717189,-101.8769338,,,,,,self-storage,C,15,No website found
Rockin' R II Self Storage,Independent,Rockin' R II Self Storage,,24th Street,Canyon,OK,79015,34.9709145,-101.9184472,,,,,,self-storage,C,15,No website found
S.W.P Self Storage,Independent,S.W.P Self Storage,,,,OK,,34.3669569,-101.0526663,,,,,,self-storage,C,15,No website found
SecurCare Self Storage,Independent,SecurCare Self Storage,,Lowes Lane,Amarillo,OK,79106,35.2112669,-101.9092756,806-375-4742,,,,,self-storage,C,40,
Security Storage,Independent,Security Storage,,Reilly Road,Wichita Falls,OK,76306,33.9804989,-98.5357894,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East Kenwood Street,Siloam Springs,OK,72761,36.1738982,-94.5307446,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,,,OK,,35.8687728,-101.9737909,806-935-6814,,,,,self-storage,C,40,
Self Storage,Independent,Self Storage,,South Lincoln Street,Siloam Springs,OK,72761,36.1842808,-94.5271599,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,East Tahlequah Street,Siloam Springs,OK,72761,36.187114,-94.5265332,,,,,,self-storage,C,15,No website found
Sentry Self Storage,Independent,Sentry Self Storage,,FM 750,Pampa,OK,79065,35.5189198,-100.9901335,,,,,,self-storage,C,15,No website found
Sky Storage and Uhaul,Chain,Sky Storage and Uhaul,,Northwest Loop 286,Paris,OK,75460,33.6841093,-95.5695676,,,,,,self-storage,C,0,No website found; Chain-managed
Spare Feet Self Storage,Independent,Spare Feet Self Storage,,Hunsley Road,Canyon,OK,79015,35.0000487,-101.9312336,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,,South Georgia Street,Amarillo,OK,79110,35.1624852,-101.8668741,,,,,,self-storage,C,15,No website found
SpareBox Storage,Independent,SpareBox Storage,,Golden Pond Place,Amarillo,OK,79119,35.1635497,-101.9240409,806-416-7445,,https://www.spareboxstorage.com/storage-units/tx/amarillo/7550-golden-pond-place,,,self-storage,B,55,
Storage Drive,Independent,Storage Drive,,,,OK,,35.1418484,-101.8812986,,,,,,self-storage,C,15,No website found
Storage Rental Units,Independent,Storage Rental Units,,Northwest 3rd Street,Morton,OK,79346,33.7269428,-102.7625078,,,,,,self-storage,C,15,No website found
StoreLine Self Storage,Independent,StoreLine Self Storage,,10th Street,Wichita Falls,OK,76301,33.9057492,-98.4986262,,,,,,self-storage,C,15,No website found
Superior Storage,Independent,Superior Storage,,West Service Road,Abernathy,OK,79311,33.8416602,-101.8452908,,,,,,self-storage,C,15,No website found
Texas Vault Self Storage,Independent,Texas Vault Self Storage,,Northeast Loop 286,Paris,OK,75460,33.6776247,-95.5293826,,,,,,self-storage,C,15,No website found
The Storage Place,Independent,The Storage Place,,Loop 11,Wichita Falls,OK,76306,33.9388207,-98.5335432,,,,,,self-storage,C,15,No website found
Triple J Mini Storage,Chain,Triple J Mini Storage,,North Birge Avenue,Dumas,OK,79029,35.8752123,-101.9754473,806-935-3624,,,,,self-storage,C,0,Chain-managed
Triple-J Mini Storage,Chain,Triple-J Mini Storage,,North Maddox,Dumas,OK,79029,35.8736372,-101.9639616,806-935-3624,,,,,self-storage,C,0,Chain-managed
U-Haul,Chain,U-Haul,,Southwest 6th Avenue,Amarillo,OK,79106,35.2112453,-101.8614161,806-373-4488,,,,,self-storage,C,0,Chain-managed
U-Haul of South Amarillo,Chain,U-Haul of South Amarillo,,Canyon Expressway,,OK,79109,35.1501636,-101.8853391,,,https://www.uhaul.com/,,,self-storage,C,0,Chain-managed
West Texas Mini Storage,Chain,West Texas Mini Storage,,South Wall Street,Floydada,OK,79235,33.9834904,-101.3330553,,,,,,self-storage,C,0,No website found; Chain-managed
Wichita Falls Self Storage,Independent,Wichita Falls Self Storage,,Southwest Parkway,Wichita Falls,OK,76310,33.8593893,-98.5809805,,,,,,self-storage,C,15,No website found
Wirtco Self Storage,Independent,Wirtco Self Storage,,4th Avenue,Canyon,OK,79015,34.980029,-101.9003071,,,,,,self-storage,C,15,No website found
Yellow Jacket Mini Storage,Chain,Yellow Jacket Mini Storage,,Woodlawn Boulevard,Denison,OK,75020,33.7319116,-96.5548031,,,,,,self-storage,C,0,No website found; Chain-managed
North Watts Storage,Independent,North Watts Storage,Adair,,,OK,,36.1052406,-94.5718921,,,,,,self-storage,C,15,No website found
522 Douglas,Independent,522 Douglas,Beaver,,,OK,,36.8122204,-100.5191833,,,,,,self-storage,C,15,No website found
Melton's Oil Change and Storage,Independent,Melton's Oil Change and Storage,Beaver,,,OK,,36.8108485,-100.5192259,,,,,,self-storage,C,15,No website found
Sandy's Storage,Independent,Sandy's Storage,Beaver,,,OK,,36.8184452,-100.5323436,,,,,,self-storage,C,15,No website found
All Storage,Independent,All Storage,Canadian,,,OK,,35.472071,-97.7252111,,,,,,self-storage,C,15,No website found
El Reno Mini Storage,Chain,El Reno Mini Storage,Canadian,East Elm Street,El Reno,OK,73036,35.5221962,-97.951768,405-262-3334,,,,,self-storage,C,0,Chain-managed
EZ Mini Storage,Chain,EZ Mini Storage,Carter,,,OK,,34.1732484,-97.2286338,,,,,,self-storage,C,0,No website found; Chain-managed
Lone Grove Self Storage,Independent,Lone Grove Self Storage,Carter,,,OK,,34.1733139,-97.2258416,,,,,,self-storage,C,15,No website found
Mini Storage,Chain,Mini Storage,Carter,,,OK,,34.1723319,-97.257375,,,,,,self-storage,C,0,No website found; Chain-managed
Cox Storage,Independent,Cox Storage,Cherokee,1606 S Muskogee Ave,Tahlequah,OK,74464,35.8957251,-94.9778364,918-207-1600,,https://coxstorage.com,,,self-storage,B,55,
77 Storage Place,Independent,77 Storage Place,Cleveland,Classen Boulevard,Norman,OK,73071,35.173845,-97.4126658,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Cleveland,,,OK,,35.362881,-97.5046683,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Cleveland,South Santa Fe Avenue,Moore,OK,73160,35.3070829,-97.5107864,,,,,,self-storage,C,0,No website found; Chain-managed
Mobile Mini - Portable Storage & Offices,Independent,Mobile Mini - Portable Storage & Offices,Cleveland,South Meridian Avenue,Oklahoma City,OK,73173,35.3268607,-97.5971863,405-814-1300,,https://www.mobilemini.com/locations/ok/oklahoma-city,,,self-storage,B,55,
Noble Self Storage,Independent,Noble Self Storage,Cleveland,,,OK,,35.1469221,-97.3935451,,,,,,self-storage,C,15,No website found
Pro Box Portable Storage,Independent,Pro Box Portable Storage,Cleveland,,,OK,,35.3204361,-97.5981915,,,,,,self-storage,C,15,No website found
South Lakes RV & Boat Storage,Independent,South Lakes RV & Boat Storage,Cleveland,Southwest 119th Street,Oklahoma City,OK,,35.3489348,-97.5965718,,,,,,self-storage,C,15,No website found
A & D RV & Boat Storage,Independent,A & D RV & Boat Storage,Creek,South 33rd Avenue West,Glenpool,OK,74033,35.9838099,-96.0298144,918-224-1851,,https://www.adrvboatstorage.com/,,,RV/boat,B,55,
Storage Shop,Independent,Storage Shop,Creek,,,OK,,35.9880707,-96.0450828,,,,,,self-storage,C,15,No website found
County Line Storage,Independent,County Line Storage,Delaware,,,OK,,36.6266538,-95.0003968,,,,,,self-storage,C,15,No website found
Lake N Land Storage,Independent,Lake N Land Storage,Delaware,East 290 Road,Grove,OK,74344,36.5973701,-94.7141032,918-786-7867,,https://www.lakenlandstorage.com/,,,self-storage,B,55,
Arborstone Storage Verden,Independent,Arborstone Storage Verden,Grady,4th Street,Verden,OK,73092,35.082863,-98.0890674,405-320-9780,,http://www.arborstonestorageverden.com/,,,self-storage,B,55,
Verden Mini Storage,Chain,Verden Mini Storage,Grady,,,OK,,35.0843314,-98.0891393,405-453-7303,,,,,self-storage,C,0,Chain-managed
Murray Self Storage,Independent,Murray Self Storage,Greer,,,OK,,34.9587545,-99.3741724,,,,,,self-storage,C,15,No website found
Capri Self Storage,Independent,Capri Self Storage,Jackson,North Main Street,Altus,OK,73521,34.6691126,-99.3332495,580-482-3129,,http://capriselfstorage.com,,,self-storage,B,55,
Blocker Avenue,Independent,Blocker Avenue,Le Flore,,,OK,,35.3543697,-94.4349883,,,,,,self-storage,C,15,No website found
66 Storage And Pawn,Independent,66 Storage And Pawn,Lincoln,,,OK,,35.6957677,-96.9108279,,,,,,self-storage,C,15,No website found
89'er Mini-Storage,Independent,89'er Mini-Storage,Logan,Ruhl Drive,Guthrie,OK,73044,35.8570669,-97.4277654,405-282-6884,,,,,self-storage,C,40,
RV Storage,Independent,RV Storage,Logan,,,OK,,35.8574809,-97.5669941,,,,,,self-storage,C,15,No website found
Southside Mini Storage,Chain,Southside Mini Storage,Logan,South Division Street,Guthrie,OK,73044,35.8527408,-97.4258172,,,,,,self-storage,C,0,No website found; Chain-managed
Lake Loc-Up,Independent,Lake Loc-Up,Marshall,,,OK,,33.9971311,-96.6997156,,,,,,self-storage,C,15,No website found
Texoma Boat & RV Storage,Independent,Texoma Boat & RV Storage,Marshall,,,OK,,33.9975714,-96.6926828,,,,,,self-storage,C,15,No website found
Texoma Mini Storage,Chain,Texoma Mini Storage,Marshall,,,OK,,33.9975503,-96.6919586,,,,,,self-storage,C,0,No website found; Chain-managed
Texoma Mini-Storage,Independent,Texoma Mini-Storage,Marshall,,,OK,,33.9974262,-96.6919959,,,,,,self-storage,C,15,No website found
Texoma RV & Boat Storage,Independent,Texoma RV & Boat Storage,Marshall,Golden Oakes Road,Gordonville,OK,76245,33.8442436,-96.8372724,,,,,,self-storage,C,15,No website found
A-1 Boat & RV Storage,Independent,A-1 Boat & RV Storage,McClain,,,OK,,34.9141712,-97.3179872,,,,,,self-storage,C,15,No website found
A-1 Storage,Independent,A-1 Storage,McClain,,,OK,,34.9138885,-97.322706,,,,,,self-storage,C,15,No website found
American Mini Storage,Chain,American Mini Storage,McClain,,,OK,,34.9126426,-97.3266791,,,,,,self-storage,C,0,No website found; Chain-managed
Kwik-Lock Storage,Independent,Kwik-Lock Storage,McClain,South Main Street,Newcastle,OK,73065,35.2412029,-97.5996226,,,,,,self-storage,C,15,No website found
Mason Storage,Independent,Mason Storage,McClain,Southwest 16th Street,73065,OK,73065,35.2322095,-97.6520927,405-392-3364,,,,,self-storage,C,40,
Newcastle RV Storage,Independent,Newcastle RV Storage,McClain,,,OK,,35.2650306,-97.6010674,,,,,,self-storage,C,15,No website found
Riverside Boat & RV Storage,Independent,Riverside Boat & RV Storage,McClain,Highway 62 North Service Road,Newcastle,OK,73065,35.2905074,-97.5967621,,,,,,self-storage,C,15,No website found
Blocker Lane,Independent,Blocker Lane,McCurtain,,,OK,,33.8669952,-94.8068512,,,,,,self-storage,C,15,No website found
Boat and Mini Storage,Chain,Boat and Mini Storage,McCurtain,,,OK,,34.1491663,-94.7499095,580-494-6099,,,,,self-storage,C,0,Chain-managed
Broadway Storage,Independent,Broadway Storage,McCurtain,,,OK,,34.0338203,-94.7386709,,,,,,self-storage,C,15,No website found
Hochatown Storage,Independent,Hochatown Storage,McCurtain,,,OK,,34.1610808,-94.7549461,580-212-0414,,,,,self-storage,C,40,
Savage Self Storage,Independent,Savage Self Storage,McCurtain,,,OK,,34.0167764,-94.7400152,580-236-0855,,,,,self-storage,C,40,
All Dry Storage,Independent,All Dry Storage,McIntosh,,,OK,,35.2556987,-95.5762062,,,,,,self-storage,C,15,No website found
A-Avanti Self Storage,Independent,A-Avanti Self Storage,Muskogee,North Country Club Road,Muskogee,OK,74403,35.7423137,-95.3233781,,,,,,self-storage,C,15,No website found
Alpha Storage,Independent,Alpha Storage,Muskogee,North York Street,Muskogee,OK,74403,35.7830841,-95.3375071,918-616-6801,Alphastorageandspace@gmail.com,,,,self-storage,B,50,
Avanti Self Storage,Independent,Avanti Self Storage,Muskogee,,,OK,,35.7546882,-95.4178341,,,,,,self-storage,C,15,No website found
Click Storage,Independent,Click Storage,Muskogee,Georgia Avenue,Muskogee,OK,74403,35.7302787,-95.3419868,,,,,,self-storage,C,15,No website found
Haskell Self Storage,Independent,Haskell Self Storage,Muskogee,,,OK,,35.8125249,-95.6816175,,,,,,self-storage,C,15,No website found
Haskell Self Storage,Independent,Haskell Self Storage,Muskogee,,,OK,,35.8173288,-95.6745986,918-260-2414,,,,,self-storage,C,40,
River City Storage Westside,Independent,River City Storage Westside,Muskogee,Military Boulevard,Muskogee,OK,74401,35.7668547,-95.3913035,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Muskogee,Chandler Road,Muskogee,OK,74403,35.7413778,-95.3354776,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Muskogee,East Shawnee Street,Muskogee,OK,74403,35.7718098,-95.3567024,,,,,,self-storage,C,0,No website found; Chain-managed
Iron Storage,Independent,Iron Storage,Okfuskee,,,OK,,35.4202538,-96.3012282,,,,,,self-storage,C,15,No website found
AAA Boat & RV Storage,Independent,AAA Boat & RV Storage,Oklahoma,,,OK,,35.4154157,-97.3165861,,,,,,self-storage,C,15,No website found
ASDE-X Storage Building,Independent,ASDE-X Storage Building,Oklahoma,,,OK,,35.3965317,-97.6147202,,,,,,self-storage,C,15,No website found
Alpha Vending Storage,Independent,Alpha Vending Storage,Oklahoma,,,OK,,35.4639889,-97.5335429,,,,,,self-storage,C,15,No website found
Amercian Self Storage,Independent,Amercian Self Storage,Oklahoma,,,OK,,35.5811059,-97.6531099,,,,,,self-storage,C,15,No website found
American Self Storage,Independent,American Self Storage,Oklahoma,South Hattie Avenue,Oklahoma City,OK,73129,35.4166824,-97.4867403,,,,,,self-storage,C,15,No website found
American Self Storage,Independent,American Self Storage,Oklahoma,,,OK,,35.4823024,-97.4073728,,,,,,self-storage,C,15,No website found
Apublix Self Storage-Sooner,Independent,Apublix Self Storage-Sooner,Oklahoma,,,OK,,35.4139594,-97.4221608,,,,,,self-storage,C,15,No website found
Big Paulie's Boat & RV Storage,Independent,Boat Storage Facility,Oklahoma,Vermont Avenue,Oklahoma City,OK,73107,35.4653444,-97.5971373,405-701-9381,bigpauliesokc@gmail.com,https://bigpaulies.com/,,,self-storage,B,65,
Business Records Storage Raster Masters,Independent,Business Records Storage Raster Masters,Oklahoma,,,OK,,35.4815732,-97.5115317,,,,,,self-storage,C,15,No website found
CARSR Storage,Independent,CARSR Storage,Oklahoma,,,OK,,35.4001751,-97.6355494,,,,,,self-storage,C,15,No website found
CFAD Storage Building,Independent,CFAD Storage Building,Oklahoma,,,OK,,35.6555282,-97.4721937,,,,,,self-storage,C,15,No website found
Dagwell Dixie Storage,Independent,Dagwell Dixie Storage,Oklahoma,,,OK,,35.467454,-97.5263417,,,,,,self-storage,C,15,No website found
Deer Creek Storage,Independent,Deer Creek Storage,Oklahoma,Northwest 206th Street,Edmond,OK,73012,35.6806444,-97.5836191,405-330-2292,deercreekstorage@gmail.com,http://www.deercreekstorage.com,,,self-storage,B,65,
Expressway Self Storage,Independent,Expressway Self Storage,Oklahoma,,,OK,,35.571065,-97.6655408,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,North Villa Avenue,Oklahoma City,OK,73107,35.4989043,-97.5561646,405-602-5300,,https://www.extraspace.com/life-storage/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,Northwest 62nd Street,Oklahoma City,OK,73112,35.5333903,-97.5641685,+1 405 406 1914;+1 877 217 1602,,https://www.extraspace.com/storage/facilities/us/oklahoma/oklahoma_city/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,Griffin Drive,Edmond,OK,73012,35.6518552,-97.5359327,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,North May Avenue,Oklahoma City,OK,73112,35.5145145,-97.5642314,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,Northwest 122nd Street,Oklahoma City,OK,73142,35.5930616,-97.6399067,+1 405 406 1926;+1 877 217 1602,,https://www.extraspace.com/storage/facilities/us/oklahoma/oklahoma_city/1000000792/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Oklahoma,East Reno Avenue,Oklahoma City,OK,73104,35.4652446,-97.4975747,,,https://www.extraspace.com/storage/facilities/us/oklahoma/oklahoma_city/1000001097/,,,self-storage,C,0,Chain-managed
Fentriss Sound Storage,Independent,Fentriss Sound Storage,Oklahoma,,,OK,,35.4723227,-97.508609,,,,,,self-storage,C,15,No website found
Harvey Self Storage,Independent,Harvey Self Storage,Oklahoma,,,OK,,35.5242428,-97.5187721,,,,,,self-storage,C,15,No website found
