Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Alley Cats Storage,Independent,Alley Cats Storage,Atchison,Commercial Street,Atchison,KS,66002,39.5621649,-95.1224505,,,,,,self-storage,C,15,No website found
Mueller's Lockeroom,Independent,Mueller's Lockeroom,Atchison,South 2nd Street,Atchison,KS,66002,39.5610524,-95.1150432,,,https://www.facebook.com/muellerslockeroom,,,self-storage,C,40,
Ehler Chevrolet - Storage,Independent,Ehler Chevrolet - Storage,Barton,,,KS,,38.5114572,-98.7785114,,,,,,self-storage,C,15,No website found
USD 234 storage,Independent,USD 234 storage,Bourbon,,,KS,,37.8376005,-94.7055222,,,,,,self-storage,C,15,No website found
Facilities Storage,Independent,Facilities Storage,Butler,,,KS,,37.805525,-96.8846472,,,,,,self-storage,C,15,No website found
Space Station,Independent,Space Station,Butler,,,KS,,37.8182135,-96.8879995,,,,,,self-storage,C,15,No website found
Storage Track,Independent,Storage Track,Butler,,,KS,,37.9923604,-96.6793493,,,,,,self-storage,C,15,No website found
Bird City Self Storage,Independent,Bird City Self Storage,Cheyenne,,,KS,,39.7560523,-101.531864,785-734-2224,,,,,self-storage,C,40,
Glasco Locker Plant,Independent,Glasco Locker Plant,Cloud,,,KS,,39.3617898,-97.8402599,,,,,,self-storage,C,15,No website found
Homestore Self Storage,Independent,Homestore Self Storage,Cloud,,,KS,,39.5722966,-97.6589176,,,,,,self-storage,C,15,No website found
Galaxy Storage,Independent,Galaxy Storage,Cowley,Industrial Road,,KS,67156,37.23863,-96.9550275,,,,,,self-storage,C,15,No website found
K-360 Self Storage,Independent,K-360 Self Storage,Cowley,East 9th Avenue,,KS,67156,37.2419893,-96.9500104,,,,,,self-storage,C,15,No website found
Robb Storage,Independent,Robb Storage,Cowley,South Summit Street,,KS,67005,37.0566391,-97.0393285,,,,,,self-storage,C,15,No website found
Ron Neagle Storage,Independent,Ron Neagle Storage,Cowley,South Summit Street,,KS,67005,37.0557776,-97.0392284,,,,,,self-storage,C,15,No website found
Storage Zone,Independent,Storage Zone,Cowley,East 9th Avenue,,KS,67156,37.2440916,-96.956169,,,,,,self-storage,C,15,No website found
Storage on South Summit,Independent,Storage on South Summit,Cowley,South Summit Street & West Madison Avenue,,KS,67005,37.0565342,-97.0394201,,,,,,self-storage,C,15,No website found
23rd Street Advantage Storage,Independent,23rd Street Advantage Storage,Douglas,East 23rd Street,Lawrence,KS,66046,38.9434055,-95.2209632,785-766-4767,info@advantagestorage-ks.com,http://advantagestorage-ks.com,,,self-storage,B,65,
Attic Storage of Eudora,Independent,Attic Storage of Eudora,Douglas,Ocl Drive,Eudora,KS,66025,38.9416665,-95.0789228,785-542-1515,,https://www.attic-storage.com/1002-ocl-pkwy-eudora-ks-66025,,,self-storage,B,55,
Climate Storage,Independent,Climate Storage,Douglas,East 23rd Street,Lawrence,KS,66046,38.9420928,-95.2156715,785-470-3872,,https://www.lawrenceclimatestorage.com/,,,self-storage,B,55,
EHS Storage Facility,Independent,EHS Storage Facility,Douglas,,,KS,,38.9490708,-95.264708,,,,,,self-storage,C,15,No website found
Facilities Storage Building,Independent,Facilities Storage Building,Douglas,,,KS,,38.9519606,-95.2716261,,,,,,self-storage,C,15,No website found
Lawrence Storage,Independent,Lawrence Storage,Douglas,Saint James Court,Lawrence,KS,66046,38.943367,-95.217921,785-842-2300,lawrencestorage@hotmail.com,https://www.lawrencestorage.com/,,,self-storage,B,65,
Parkway Storage,Independent,Parkway Storage,Douglas,Wakarusa Court,Lawrence,KS,66047,38.9436985,-95.3085397,785-749-3499,parkway@sunflower.com,https://www.parkwaystorage.co/,,,self-storage,B,65,
Plaza Storage,Independent,Plaza Storage,Douglas,West 31st Street,Lawrence,KS,66047,38.9289419,-95.2630028,785-331-2200,,https://plazastoragelawrence.com/,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Douglas,Haskell Avenue,Lawrence,KS,66046,38.9430288,-95.2241537,785-371-0160,,https://www.publicstorage.com/self-storage-ks-lawrence/1183.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Douglas,West 31st Street,Lawrence,KS,66046,38.9277204,-95.2554932,785-600-3541,,https://www.publicstorage.com/self-storage-ks-lawrence/5848.html,,,self-storage,C,5,Chain-managed
Self Storage,Independent,Grand Management,Douglas,Arkansas Street,Lawrence,KS,66044,38.9723281,-95.2496116,785-865-2505,,,,,self-storage,C,40,
Space Saver Storage,Independent,Space Saver Storage,Douglas,West 6th Street,Lawrence,KS,66049,38.9712335,-95.2842081,785-838-9090,,https://www.sitelinkstore.com/Space-Saver-Storage,,,self-storage,B,55,
Storage Sense,Independent,Storage Sense,Douglas,Franklin Road,Lawrence,KS,66046,38.9397563,-95.1949794,785-576-6234,lawrence@storagesense.com,https://www.storagesense.com/location/USA/KS/Lawrence/sense-lawrence,,,self-storage,B,65,
University Storage,Independent,Absolute Storage Management,Douglas,West 23rd Street,Lawrence,KS,66046,38.9417362,-95.2548561,785-333-1424,university@absolutemgmt.com,https://www.absolutemgmt.com/storage-locations/ks/lawrence/1601-w-23rd-st-suite-200/,,,self-storage,B,65,
Uplift Self Storage,Independent,Uplift Self Storage,Douglas,Princeton Boulevard,Lawrence,KS,66044,38.9811708,-95.2590254,785-856-0688,,https://www.upliftselfstorage.com/locations/princeton-boulevard-lawrence-ks-66044,,,self-storage,B,55,
Uplift Self Storage,Independent,Uplift Self Storage,Douglas,North Iowa Street,Lawrence,KS,66044,38.9911239,-95.2600626,785-842-5937,,https://www.upliftselfstorage.com/kansas/facility/uplift-self-storage-north-iowa,,,self-storage,B,55,
Storage Solutions of Hays,Independent,Storage Solutions of Hays,Ellis,41st Street,Hays,KS,67601,38.8992166,-99.3106901,785-639-7368,,https://haysstoragesolutions.com/,,,self-storage,B,55,
Barr's Best Storage,Independent,Barr's Best Storage,Finney,West Mary Street,Garden City,KS,67846,37.9899256,-100.8902652,620-275-1999,,https://www.barrsbeststorage.com/,,,self-storage,B,55,
UP Bucklin Storage,Independent,UP Bucklin Storage,Ford,,,KS,,37.5509847,-99.6398211,,,,,,self-storage,C,15,No website found
Kansas Self Storage,Independent,Kansas Self Storage,Franklin,East 9th Street Terrace,Wellsville,KS,66092,38.7109057,-95.0767181,785-883-2666,,,,,self-storage,C,40,
R & K Storage,Independent,R & K Storage,Hamilton,,,KS,,37.9802128,-101.7515795,,,,,,self-storage,C,15,No website found
"City of Olathe, Salt storage",Independent,"City of Olathe, Salt storage",Johnson,,,KS,,38.9002169,-94.8186937,,,,,,self-storage,C,15,No website found
Custodial Furniture/Carpet Storage,Independent,Custodial Furniture/Carpet Storage,Johnson,,,KS,,38.9248213,-94.7358105,,,,,,self-storage,C,15,No website found
Dead file Storage,Independent,Dead file Storage,Johnson,,,KS,,38.9246396,-94.7359244,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Johnson,Pflumm Road,Lenexa,KS,66215,38.9321173,-94.743206,913-270-8140,,https://www.extraspace.com/storage/facilities/us/kansas/lenexa/6176/,,,self-storage,C,5,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Johnson,,,KS,,39.0142915,-94.7373597,,,,,,self-storage,C,0,No website found; Chain-managed
Fry-Wagner Moving & Storage,Independent,Fry-Wagner Moving & Storage,Johnson,Sante Fe Trail Drive,Lenexa,KS,66219,38.9166419,-94.7697709,913-541-0020,,https://fry-wagner.com/,,,self-storage,B,55,
Fry-Wagner Moving & Storage Warehouse,Independent,Fry-Wagner Moving & Storage Warehouse,Johnson,Lakeview Avenue,Lenexa,KS,66219,38.9191816,-94.7698267,,,,,,self-storage,C,15,No website found
General Storage,Independent,General Storage,Johnson,,,KS,,38.9249386,-94.7360601,,,,,,self-storage,C,15,No website found
Golden West Maxi Storage,Chain,Golden West Maxi Storage,Johnson,Cole Parkway,Shawnee,KS,66227,38.981364,-94.8597675,,,,,,self-storage,C,0,No website found; Chain-managed
I35-435 Self Storage,Independent,I35-435 Self Storage,Johnson,Cottonwood Street,Lenexa,KS,66215,38.9337599,-94.7504178,913-469-5880,,,,,self-storage,C,40,
LiveWell Storage,Independent,LiveWell Storage,Johnson,North Monroe Street,Olathe,KS,66061,38.8849266,-94.830461,913-354-8372,,https://livewellstorage.com,,,self-storage,B,55,
Maintenance Storage,Independent,Maintenance Storage,Johnson,,,KS,,38.9247732,-94.73577,,,,,,self-storage,C,15,No website found
MegaStorage Shawnee,Independent,MegaStorage Shawnee,Johnson,West 79th Street,Shawnee,KS,66227,38.9847572,-94.8575566,515-777-4124,,https://www.megastoragekansascity.com/,,,self-storage,B,55,
MegaStorage Shawnee II,Independent,MegaStorage Shawnee II,Johnson,Meadow View Drive,Shawnee,KS,66227,38.9862354,-94.854743,913-214-2154,,https://www.megastoragekansascity.com/pages/shawnee2,,,self-storage,B,55,
Park 33 Premium Coach Suites,Independent,Park 33 Premium Coach Suites,Johnson,Meadow View Drive,Shawnee,KS,66227,38.9882489,-94.8570524,913-244-4954,,https://www.park33.com/,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Johnson,West Interstate Highway 35 Frontage Road,Merriam,KS,66203,38.9997304,-94.6959681,913-624-1722,,,,,self-storage,C,0,Chain-managed
Public Storage,Chain,Public Storage,Johnson,,,KS,,39.0152559,-94.7339101,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,Johnson,Santa Fe Trail Drive,Lenexa,KS,66215,38.9704091,-94.7230922,913-274-1169,,https://www.publicstorage.com/self-storage-ks-lenexa/5650.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Johnson,South Mahaffie Street,Olathe,KS,66062,38.8515254,-94.8058094,913-386-5422,,https://www.publicstorage.com/self-storage-ks-olathe/5803.html,,,self-storage,C,5,Chain-managed
Public Storage,Chain,Public Storage,Johnson,Hemlock Street,Overland Park,KS,66213,38.9010574,-94.6817451,,,,,,self-storage,C,0,No website found; Chain-managed
Secure Store 169,Independent,Secure Store 169,Johnson,Webster Street,Spring Hill,KS,66083,38.7901361,-94.8225107,913-335-5291,,https://www.securestore50.com/secure-store-169/,,,self-storage,B,55,
Smart Storage,Independent,Smart Storage,Johnson,Maurer Road,Lenexa,KS,66219,38.9730319,-94.7746276,913-404-9377,,https://www.absolutemgmt.com/storage-locations/ks/lenexa/smart-storage-lenexa,,,self-storage,B,55,
StorTropolis Self Storage,Independent,StorTropolis Self Storage,Johnson,North Millridge Street,Olathe,KS,66061,38.8893768,-94.8374195,913-600-7055,,https://www.stortropolis.com/location/USA/KS/Olathe/stortropolis-olathe/,,,self-storage,B,55,
StorTropolis Self-Storage,Independent,StorTropolis Self-Storage,Johnson,West 66th Terrace,Shawnee,KS,66218,39.008065,-94.8222624,,,https://www.stortropolis.com/20500-w-66th-terrace-shawnee-ks-66218#/unit/listing,,,self-storage,C,40,
StorTropolis Self-Storage - Lenexa,Independent,StorTropolis Self-Storage - Lenexa,Johnson,West 102nd Street,Lenexa,KS,66220,38.9430947,-94.8115149,913-674-5743,,,,,self-storage,C,40,
Storage Mart,Chain,Storage Mart,Johnson,West 134th Place,Olathe,KS,66062,38.8850821,-94.7628389,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Mart,Chain,Storage Mart,Johnson,West 43rd Street,Shawnee,KS,66226,39.0516718,-94.8655362,913-422-1008,,https://www.storage-mart.com/kansas-city/shawnee,,,self-storage,C,5,Chain-managed
Storage Mart,Chain,Storage Mart,Johnson,West 135th Street,Overland Park,KS,,38.8847369,-94.6936342,,,,,,self-storage,C,0,No website found; Chain-managed
StorageMart,Chain,StorageMart,Johnson,Shawnee Mission Parkway,Overland Park,KS,66202,39.0163018,-94.6695086,816-631-2688,,https://www.storage-mart.com/kansas-city/overland-park/1672-shawnee-mission-pkwy-66202,,,self-storage,C,5,Chain-managed
StorageMart,Chain,StorageMart,Johnson,South Mahaffie Street,Olathe,KS,66062,38.8563181,-94.8075705,913-768-0833,,https://www.storage-mart.com/kansas-city/olathe/66062-mahaffie-circle,,,self-storage,C,5,Chain-managed
StorageMart,Chain,StorageMart,Johnson,West 91st Street,Overland Park,KS,66212,38.9629783,-94.6644195,913-600-5139,,https://www.storage-mart.com/kansas-city/overland-park/66212-west-91st-street,,,self-storage,C,5,Chain-managed
U-Haul,Chain,U-Haul,Johnson,Silverheel Street,Shawnee,KS,66226,39.0013554,-94.8514742,913-268-0223,,https://www.uhaul.com/Locations/Self-Storage-near-Shawnee-KS-66226/734075,,,self-storage,C,5,Chain-managed
Vending Storage,Independent,Vending Storage,Johnson,,,KS,,38.9250861,-94.7360987,,,,,,self-storage,C,15,No website found
iStorage Douglas,Chain,iStorage Douglas,Johnson,,,KS,,39.0161102,-94.7134931,,,,,,self-storage,C,0,No website found; Chain-managed
iStorage Self Storage,Chain,iStorage Self Storage,Johnson,Meadow View Drive,Shawnee,KS,66227,38.9868321,-94.8562279,913-270-1925,,https://www.istorage.com/storage/kansas/storage-units-shawnee/7804-Meadow-View-Drive-209,,,self-storage,C,5,Chain-managed
iStorage Self Storage,Chain,iStorage Self Storage,Johnson,Vista Drive,Shawnee,KS,66218,39.0135356,-94.8200561,,,https://www.istorage.com/storage/kansas/storage-units-shawnee/6410-Vista-Drive-207,,,self-storage,C,0,Chain-managed
Greenhouse Storage,Independent,Greenhouse Storage,Labette,,,KS,,37.351727,-95.2824906,,,,,,self-storage,C,15,No website found
Mini Storage,Chain,Mini Storage,Labette,,,KS,,37.039254,-95.0972602,,,,,,self-storage,C,0,No website found; Chain-managed
AAA Mini Warehouse,Independent,AAA Mini Warehouse,Leavenworth,North Main Street,Lansing,KS,66043,39.2583455,-94.898605,913-727-6470,,,,,self-storage,C,40,
Complete Storage,Independent,Complete Storage,Leavenworth,,,KS,,39.2594977,-94.9008932,,,,,,self-storage,C,15,No website found
Easton Locker Plant,Independent,Easton Locker Plant,Leavenworth,North 3rd Street,Easton,KS,66020,39.345689,-95.1178255,,,,,,self-storage,C,15,No website found
Northpointe Mini Storage,Chain,Northpointe Mini Storage,Leavenworth,,,KS,,39.3274991,-94.9291046,,,,,,self-storage,C,0,No website found; Chain-managed
Sherman Township Fire Department - Storage Barn,Independent,Sherman Township Fire Department - Storage Barn,Leavenworth,,,KS,,39.0001227,-95.0387675,,,,,,self-storage,C,15,No website found
Speedway Mini-Storage,Independent,Speedway Mini-Storage,Leavenworth,Briar Road,Basehor,KS,66007,39.1155945,-94.9359837,913-544-7159,,https://www.speedwayministorage.com/,,,self-storage,B,55,
U-Haul,Chain,U-Haul,Leavenworth,South 4th Street,Leavenworth,KS,66048,39.2718317,-94.9014889,913-828-0743,,https://www.uhaul.com/Locations/Truck-Rentals-near-Leavenworth-KS-66048/734072,,,self-storage,C,5,Chain-managed
Boat & Camper Storage,Independent,Boat & Camper Storage,Linn,,,KS,,38.3754019,-94.693663,,,,,,self-storage,C,15,No website found
Linn Valley Mini Storage,Chain,Linn Valley Mini Storage,Linn,,,KS,,38.3698189,-94.6976434,,,,,,self-storage,C,0,No website found; Chain-managed
Cold Storage Track,Independent,Cold Storage Track,Lyon,,,KS,,38.4018825,-96.2118243,,,,,,self-storage,C,15,No website found
Tyson Cold Storage,Independent,Tyson Cold Storage,Lyon,,,KS,,38.4026945,-96.2129109,,,,,,self-storage,C,15,No website found
Rental Units,Independent,Rental Units,Marion,,,KS,,38.3595218,-97.2098421,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Marion,,,KS,,38.3488616,-97.2104783,,,,,,self-storage,C,15,No website found
storage,Independent,storage,Marion,,,KS,,38.3561497,-97.1843648,,,,,,self-storage,C,15,No website found
Blue Rapids Storage,Independent,Blue Rapids Storage,Marshall,,,KS,,39.6833707,-96.662593,,,,,,self-storage,C,15,No website found
Wildcat Storage,Independent,Wildcat Storage,Marshall,,,KS,,39.7109692,-96.4166916,785-292-4342,,,,,self-storage,C,40,
Boehm Storage Field Road,Independent,Boehm Storage Field Road,Morton,,,KS,,37.1840307,-101.8684225,,,,,,self-storage,C,15,No website found
Boehm Storage Lateral,Independent,Colorado Interstate Gas Company,Morton,,,KS,,37.1829747,-101.9463487,,,,,,self-storage,C,15,No website found
Combes Mini Storage,Chain,Combes Mini Storage,Osage,,,KS,,38.638745,-95.8099644,,,,,,self-storage,C,0,No website found; Chain-managed
Lakin Street Mini Storage,Chain,Lakin Street Mini Storage,Osage,,,KS,,38.6364591,-95.8226003,,,,,,self-storage,C,0,No website found; Chain-managed
Downs Mini Storage,Chain,Downs Mini Storage,Osborne,,,KS,,39.5099532,-98.5622133,,,,,,self-storage,C,0,No website found; Chain-managed
Logan Mini Storage,Chain,Logan Mini Storage,Phillips,,,KS,,39.66668,-99.567995,785-689-4652,,,,,self-storage,C,0,Chain-managed
Bottom Ash Storage Dam,Independent,Bottom Ash Storage Dam,Pottawatomie,,,KS,,39.2800716,-96.1526013,,,,,,self-storage,C,15,No website found
Leisure Self Storage,Independent,Leisure Self Storage,Pottawatomie,,,KS,,39.1967971,-96.5198151,,,,,,self-storage,C,15,No website found
Storage business,Independent,Storage business,Pottawatomie,,,KS,,39.1967192,-96.476608,,,,,yes,self-storage,C,15,No website found
Storage units,Independent,Storage units,Pottawatomie,,,KS,,39.195442,-96.4878524,,,,,yes,self-storage,C,15,No website found
Wamego Self Storage,Independent,Wamego Self Storage,Pottawatomie,US 24,Wamego,KS,66547,39.2107881,-96.3167604,785-456-2749,wamegoselfstorage@gmail.com,https://wamegoselfstorage.com/,,,self-storage,B,65,
Wildcat Marina Outdoor Storage,Independent,Wildcat Marina Outdoor Storage,Pottawatomie,,,KS,,39.2781652,-96.5925247,,,,,,self-storage,C,15,No website found
Norden Bombsight Storage Vaults,Independent,Norden Bombsight Storage Vaults,Pratt,,,KS,,37.7038952,-98.742518,,,,,,self-storage,C,15,No website found
Blocker Field,Independent,Blocker Field,Reno,,,KS,,37.8582993,-97.8178024,,,,,,self-storage,C,15,No website found
A+ Storage,Independent,Jeanette and Alan Sheets,Republic,,,KS,,39.8116153,-97.6298281,,,,,,self-storage,C,15,No website found
American Air Controlled Storage,Independent,American Air Controlled Storage,Riley,,,KS,,39.1830675,-96.6033374,,,,,,self-storage,C,15,No website found
Amherst Self Storage,Independent,Amherst Self Storage,Riley,Playmate Lane,Manhattan,KS,66502,39.1840477,-96.6066166,,,,,,self-storage,C,15,No website found
B & T Southside Storage,Independent,B & T Southside Storage,Riley,Fair Lane,Manhattan,KS,66502,39.1738998,-96.5695398,785-539-8996,,,,,self-storage,C,40,
Bailey Moving & Storage,Independent,Bailey Moving & Storage,Riley,Levee Drive,Manhattan,KS,66502,39.1935031,-96.5414573,,,,,,self-storage,C,15,No website found
Eureka Drive Storage,Independent,Eureka Drive Storage,Riley,,,KS,,39.1538537,-96.655323,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Riley,,,KS,,39.179025,-96.558878,,,,,,self-storage,C,15,No website found
Knox Lane Self Storage,Independent,Knox Lane Self Storage,Riley,,,KS,,39.2033101,-96.553598,,,,,,self-storage,C,15,No website found
Landmark Self Storage,Independent,Landmark Self Storage,Riley,Eureka Terrace,,KS,,39.1514667,-96.653206,785-313-7777,,https://www.landmark-selfstorage.com/,,,self-storage,B,55,
Manhattan Mini Self Storage,Independent,Manhattan Mini Self Storage,Riley,Murray Road,Manhattan,KS,66503,39.1435082,-96.6587038,,,,,,self-storage,C,15,No website found
Manhattan Self Storage,Independent,Manhattan Self Storage,Riley,,,KS,,39.1713705,-96.5942783,785-539-0253,,,,,self-storage,C,40,
Ogden Self Storage,Independent,Ogden Self Storage,Riley,,,KS,,39.1153774,-96.710932,785-307-5551,,,,,self-storage,C,40,
Self Storage and Safe Deposit Boxes,Independent,Self Storage and Safe Deposit Boxes,Riley,,,KS,,39.1150376,-96.7127172,785-539-8200,,,,,self-storage,C,40,
Taylor Made Storage,Independent,Taylor Made Storage,Riley,Tuttle Creek Boulevard,Manhattan,KS,66503,39.2533636,-96.6651604,,,https://taylormadestorage.com/,,,self-storage,C,40,
Plainville Self Storage,Independent,Plainville Self Storage,Rooks,,,KS,,39.2332591,-99.2977785,,,,,,self-storage,C,15,No website found
Plainville Self Storage,Independent,Plainville Self Storage,Rooks,,,KS,,39.2335291,-99.2977899,785-737-3351,,,,,self-storage,C,40,
LaCrosse Storage Center,Independent,LaCrosse Storage Center,Rush,,,KS,,38.5384751,-99.3044623,,,,,,self-storage,C,15,No website found
Access Storage Inc,Independent,Access Storage Inc,Saline,,,KS,,38.8645091,-97.6136158,,,,,,self-storage,C,15,No website found
Mini Mall Storage,Independent,Mini Mall Storage,Saline,,,KS,,38.7768748,-97.6123415,,,,,,self-storage,C,15,No website found
Amazon Hub Locker,Independent,Amazon Hub,Sedgwick,,,KS,,37.7197282,-97.2916477,,,,,,self-storage,C,15,No website found
Art Storage,Independent,Art Storage,Sedgwick,,,KS,,37.7174505,-97.2942332,,,,,,self-storage,C,15,No website found
Bayside Storage,Independent,Bayside Storage,Sedgwick,North Hoover Road,Wichita,KS,67205,37.7276479,-97.4094064,,,https://www.baysidestorage.net/,,,self-storage,C,40,
Children's Storage,Independent,Children's Storage,Sedgwick,,,KS,,37.6867472,-97.3476761,,,,,,self-storage,C,15,No website found
Display and Arts Storage,Independent,Display and Arts Storage,Sedgwick,,,KS,,37.6867082,-97.3477565,,,,,,self-storage,C,15,No website found
Dry Storage,Independent,Dry Storage,Sedgwick,,,KS,,37.6867332,-97.3477897,,,,,,self-storage,C,15,No website found
East Glocker Road,Independent,East Glocker Road,Sedgwick,,,KS,,37.9092435,-97.320865,,,,,,self-storage,C,15,No website found
Electrical Storage Room,Independent,Electrical Storage Room,Sedgwick,,,KS,,37.7181666,-97.2920905,,,,,,self-storage,C,15,No website found
Field Equipment Storage,Independent,Field Equipment Storage,Sedgwick,,,KS,,37.7177079,-97.2933283,,,,,,self-storage,C,15,No website found
Friends Storage,Independent,Friends Storage,Sedgwick,,,KS,,37.6873554,-97.3477419,,,,,,self-storage,C,15,No website found
Geochemistry Storage Room,Independent,Geochemistry Storage Room,Sedgwick,,,KS,,37.7177383,-97.2936356,,,,,,self-storage,C,15,No website found
High Density Storage,Independent,High Density Storage,Sedgwick,,,KS,,37.6874418,-97.3477181,,,,,,self-storage,C,15,No website found
History storage,Independent,History storage,Sedgwick,,,KS,,37.7170344,-97.2960255,,,,,,self-storage,C,15,No website found
Kitchen Storage,Independent,Kitchen Storage,Sedgwick,,,KS,,37.7179821,-97.2947401,,,,,,self-storage,C,15,No website found
Lab Storage 223B,Independent,Lab Storage 223B,Sedgwick,,,KS,,37.7180039,-97.2918891,,,,,,self-storage,C,15,No website found
Little Arkansas River upstream of Aquifer Storage and Recovery Facility near Sedgwick,Independent,United States Geological Survey,Sedgwick,,,KS,,37.8971389,-97.4411111,,,https://waterdata.usgs.gov/monitoring-location/375350097262800,,,self-storage,C,40,
Lost Storage,Independent,Lost Storage,Sedgwick,,,KS,,37.7178636,-97.2943051,,,,,,self-storage,C,15,No website found
MaxSecure Storage,Independent,MaxSecure Storage,Sedgwick,,,KS,,37.684888,-97.3842562,785-943-0307,,,,,self-storage,C,40,
OMA Storage,Independent,OMA Storage,Sedgwick,,,KS,,37.7178244,-97.2942413,,,,,,self-storage,C,15,No website found
Philosophy storage #004,Independent,Philosophy storage #004,Sedgwick,,,KS,,37.7170341,-97.2960296,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Sedgwick,West 21st Street North,Wichita,KS,67205,37.7220476,-97.4426826,316-910-4855,,https://www.publicstorage.com/self-storage-ks-wichita/6119.html,,,self-storage,C,5,Chain-managed
SGA Storage,Independent,SGA Storage,Sedgwick,,,KS,,37.7174732,-97.2945024,,,,,,self-storage,C,15,No website found
Sample and Aerial Photo Collection Storage,Independent,Sample and Aerial Photo Collection Storage,Sedgwick,,,KS,,37.7176011,-97.2933244,,,,,,self-storage,C,15,No website found
Storage 1,Independent,Storage 1,Sedgwick,,,KS,,37.718075,-97.2947797,,,,,,self-storage,C,15,No website found
Storage 2,Independent,Storage 2,Sedgwick,,,KS,,37.7182319,-97.2945884,,,,,,self-storage,C,15,No website found
Storage 204a,Independent,Storage 204a,Sedgwick,,,KS,,37.7197671,-97.2928134,,,,,,self-storage,C,15,No website found
Storage 204b,Independent,Storage 204b,Sedgwick,,,KS,,37.7198174,-97.2928132,,,,,,self-storage,C,15,No website found
Storage 5,Independent,Storage 5,Sedgwick,,,KS,,37.7180945,-97.2946483,,,,,,self-storage,C,15,No website found
Storage for Geology Energy Resourses,Independent,Storage for Geology Energy Resourses,Sedgwick,,,KS,,37.7177083,-97.2932386,,,,,,self-storage,C,15,No website found
Storage laundry,Independent,Storage laundry,Sedgwick,,,KS,,37.7168124,-97.292431,,,,,,self-storage,C,15,No website found
Storage level 3,Independent,Storage level 3,Sedgwick,,,KS,,37.7170724,-97.2960446,,,,,,self-storage,C,15,No website found
Storage/vault,Independent,Storage/vault,Sedgwick,,,KS,,37.7183619,-97.2946467,,,,,,self-storage,C,15,No website found
