Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Park 33 Premium Coach Suites,Independent,Park 33 Premium Coach Suites,Johnson,Meadow View Drive,Shawnee,KS,66227,38.9882489,-94.8570524,913-244-4954,,https://www.park33.com/,,,self-storage,B,55,
MegaStorage Shawnee II,Independent,MegaStorage Shawnee II,Johnson,Meadow View Drive,Shawnee,KS,66227,38.9862354,-94.854743,913-214-2154,,https://www.megastoragekansascity.com/pages/shawnee2,,,self-storage,B,55,
StorTropolis Self-Storage - Lenexa,Independent,StorTropolis Self-Storage - Lenexa,Johnson,West 102nd Street,Lenexa,KS,66220,38.9430947,-94.8115149,913-674-5743,,,,,self-storage,C,40,
StorTropolis Self Storage,Independent,StorTropolis Self Storage,Johnson,North Millridge Street,Olathe,KS,66061,38.8893768,-94.8374195,913-600-7055,,https://www.stortropolis.com/location/USA/KS/Olathe/stortropolis-olathe/,,,self-storage,B,55,
Secure Store 169,Independent,Secure Store 169,Johnson,Webster Street,Spring Hill,KS,66083,38.7901361,-94.8225107,913-335-5291,,https://www.securestore50.com/secure-store-169/,,,self-storage,B,55,
Public Storage,Chain,Public Storage,Johnson,South Mahaffie Street,Olathe,KS,66062,38.8515254,-94.8058094,913-386-5422,,https://www.publicstorage.com/self-storage-ks-olathe/5803.html,,,self-storage,C,5,Chain-managed
U-Haul,Chain,U-Haul,Johnson,Silverheel Street,Shawnee,KS,66226,39.0013554,-94.8514742,913-268-0223,,https://www.uhaul.com/Locations/Self-Storage-near-Shawnee-KS-66226/734075,,,self-storage,C,5,Chain-managed
Storage Mart,Chain,Storage Mart,Johnson,West 135th Street,Overland Park,KS,,38.8847369,-94.6936342,,,,,,self-storage,C,0,No website found; Chain-managed
"City of Olathe, Salt storage",Independent,"City of Olathe, Salt storage",Johnson,,,KS,,38.9002169,-94.8186937,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Johnson,Hemlock Street,Overland Park,KS,66213,38.9010574,-94.6817451,,,,,,self-storage,C,0,No website found; Chain-managed
Fry-Wagner Moving & Storage,Independent,Fry-Wagner Moving & Storage,Johnson,Sante Fe Trail Drive,Lenexa,KS,66219,38.9166419,-94.7697709,913-541-0020,,https://fry-wagner.com/,,,self-storage,B,55,
Fry-Wagner Moving & Storage Warehouse,Independent,Fry-Wagner Moving & Storage Warehouse,Johnson,Lakeview Avenue,Lenexa,KS,66219,38.9191816,-94.7698267,,,,,,self-storage,C,15,No website found
Custodial Furniture/Carpet Storage,Independent,Custodial Furniture/Carpet Storage,Johnson,,,KS,,38.9248213,-94.7358105,,,,,,self-storage,C,15,No website found
Maintenance Storage,Independent,Maintenance Storage,Johnson,,,KS,,38.9247732,-94.73577,,,,,,self-storage,C,15,No website found
Dead file Storage,Independent,Dead file Storage,Johnson,,,KS,,38.9246396,-94.7359244,,,,,,self-storage,C,15,No website found
General Storage,Independent,General Storage,Johnson,,,KS,,38.9249386,-94.7360601,,,,,,self-storage,C,15,No website found
Vending Storage,Independent,Vending Storage,Johnson,,,KS,,38.9250861,-94.7360987,,,,,,self-storage,C,15,No website found
