Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
McNeer Mini Storage Rental,Chain,McNeer Mini Storage Rental,,North Chrisman Avenue,Cleveland,AR,38732,33.7528596,-90.7178653,,,,,,self-storage,C,0,No website found; Chain-managed
Mid-Delta Cold Storage Co of Indianola,Independent,Mid-Delta Cold Storage Co of Indianola,,,,AR,,33.4418223,-90.6223942,,,,,,self-storage,C,15,No website found
Mini Mall Storage,Independent,Mini Mall Storage,,,,AR,,35.4749196,-89.7434614,,,,,,self-storage,C,15,No website found
Mini Storage,Chain,Mini Storage,,,,AR,,33.487105,-89.7442243,,,,,,self-storage,C,0,No website found; Chain-managed
Mitchell's Mini Storage,Chain,Mitchell's Mini Storage,,,,AR,,33.7617465,-89.9758502,,,,,,self-storage,C,0,No website found; Chain-managed
Move It Self Storage,Independent,Move It Self Storage,,,,AR,,34.9776221,-90.0143523,,,,,,self-storage,C,15,No website found
Move It Self Storage - Getwell Self Storage,Independent,Move It Self Storage - Getwell Self Storage,,Getwell Road,Memphis,AR,38118,35.0748701,-89.931359,901-273-7888,getwell@moveitstorage.com,http://www.selfstoragememphis38118.com/,,,self-storage,B,65,
Munford Self Storage,Independent,Munford Self Storage,,,,AR,,35.44526,-89.7901949,,,,,,self-storage,C,15,No website found
Need Space Self Storage,Independent,Need Space Self Storage,,,,AR,,35.4439285,-89.7933789,,,,,,self-storage,C,15,No website found
Need Space Self Storage,Independent,Need Space Self Storage,,Tabb Drive,,AR,38058,35.4443441,-89.7923856,,,,,,self-storage,C,15,No website found
North Watts Storage,Independent,North Watts Storage,,,,AR,,36.1052406,-94.5718921,,,,,,self-storage,C,15,No website found
Payless Storage,Independent,Payless Storage,,Hampton Road,Texarkana,AR,75503,33.4567283,-94.1388784,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,,,,AR,,34.9631696,-90.0098446,,,,,,self-storage,C,0,No website found; Chain-managed
Public Storage,Chain,Public Storage,,South Front Street,Memphis,AR,38103,35.1363787,-90.0590214,901-305-8684,,,,,self-storage,C,0,Chain-managed
R & S Storage,Independent,R & S Storage,,,,AR,,33.7639165,-89.8102057,,,,,,self-storage,C,15,No website found
R&S Storage,Independent,R&S Storage,,,,AR,,33.7697747,-89.7990757,,,,,,self-storage,C,15,No website found
Roland Schools Softball Locker / Office,Independent,Roland Schools Softball Locker / Office,,,,AR,,35.4181768,-94.520124,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,,North Walnut Street,Steele,AR,63877,36.0868159,-89.8249918,,,,,,self-storage,C,15,No website found
Snapbox,Independent,Snapbox,,Goodman Road West,Horn Lake,AR,38637,34.9638987,-90.0189631,,GoodmanRd@SnapBoxStorage.com,https://snapboxselfstorage.com/facility/Horn-Lake-MS/Snapbox-Goodman-Rd-29758.html,,,self-storage,B,50,
Steele Mini Storage,Chain,Steele Mini Storage,,West Main Street,Steele,AR,63877,36.0851398,-89.8304974,,,,,,self-storage,C,0,No website found; Chain-managed
Storage Towne of America,Independent,Storage Towne of America,,,,AR,,35.0200171,-89.8014224,,,,,,self-storage,C,15,No website found
Superior Storage,Independent,Superior Storage,,,,AR,,35.3953828,-89.8533133,,,,,,self-storage,C,15,No website found
T J Beall Company,Independent,T J Beall Company,,,,AR,,33.7855057,-90.5318991,,,,,,self-storage,C,15,No website found
Texarkana National Storage,Chain,Texarkana National Storage,,Richmond Road,Texarkana,AR,75503,33.4602424,-94.0927493,,,,,,self-storage,C,0,No website found; Chain-managed
Vadan Mini-Storage,Independent,Vadan Mini-Storage,,,,AR,,33.7462961,-90.6835506,,,,,,self-storage,C,15,No website found
storage area for tractors,Independent,storage area for tractors,,,,AR,,33.4389344,-90.8980845,,,,,,self-storage,C,15,No website found
A-AAA Self Storage,Independent,A-AAA Self Storage,Benton,East Kenwood Street,Siloam Springs,AR,72761,36.1745925,-94.5265724,,,,,,self-storage,C,15,No website found
Bella Vista Central Storage,Independent,Bella Vista Central Storage,Benton,Rogers Road,Bella Vista,AR,72715,36.4525272,-94.2949415,,,,,,self-storage,C,15,No website found
Bella Vista Mini Storage,Chain,Bella Vista Mini Storage,Benton,Howland Road,Bentonville,AR,72712,36.4222001,-94.2525281,479-273-2878,,,,,self-storage,C,0,Chain-managed
Blg Mini Storage,Chain,Blg Mini Storage,Benton,Bella Vista Way,Bella Vista,AR,72714,36.4395665,-94.239202,,,,,,self-storage,C,0,No website found; Chain-managed
Lockerbie Circle,Independent,Lockerbie Circle,Benton,,,AR,,36.4878566,-94.3431436,,,,,,self-storage,C,15,No website found
Lockerbie Drive,Independent,Lockerbie Drive,Benton,,,AR,,36.4852591,-94.3438003,,,,,,self-storage,C,15,No website found
Lockerbie Lane,Independent,Lockerbie Lane,Benton,,,AR,,36.487623,-94.3431351,,,,,,self-storage,C,15,No website found
New Hope Storage Sidepath,Independent,New Hope Storage Sidepath,Benton,,,AR,,36.3112006,-94.1049379,,,,,,self-storage,C,15,No website found
Pinion Valley Storage,Independent,Pinion Valley Storage,Benton,Pinion Drive,Bella Vista,AR,72714,36.4715821,-94.2361827,,,,,,self-storage,C,15,No website found
RV / Boat Storage,Independent,RV / Boat Storage,Benton,,,AR,,36.2275781,-94.1481859,,,,,,self-storage,C,15,No website found
RV Storage,Independent,RV Storage,Benton,,,AR,,36.4518489,-94.302286,,,,,,self-storage,C,15,No website found
Ron's RV Service and Storage,Independent,Ron Mcgaugh,Benton,Wagon Wheel Road,Springdale,AR,72762,36.2271144,-94.1738497,479-365-7299,,https://ronsrvserviceandstorage.com,,,RV/boat,B,55,
Self Storage,Independent,Self Storage,Benton,East Kenwood Street,Siloam Springs,AR,72761,36.1738982,-94.5307446,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Benton,South Lincoln Street,Siloam Springs,AR,72761,36.1842808,-94.5271599,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Benton,East Tahlequah Street,Siloam Springs,AR,72761,36.187114,-94.5265332,,,,,,self-storage,C,15,No website found
Snap Box Self Storage,Independent,Snap Box Self Storage,Benton,North 24th Street,Rogers,AR,72756,36.3355044,-94.1528761,,,,,,self-storage,C,15,No website found
Storage World,Independent,Storage World,Benton,Slack Street,Pea Ridge,AR,72751,36.4427248,-94.1316754,,,,,,self-storage,C,15,No website found
Central Road Storage,Independent,Central Road Storage,Clark,,,AR,,34.1008842,-93.1189907,,,,,,self-storage,C,15,No website found
Degray Storage,Independent,Degray Storage,Clark,,,AR,,34.1906931,-93.0721233,870-245-2288,,,,,self-storage,C,40,
StorageMart,Chain,StorageMart,Clark,,,AR,,34.1178467,-93.0991658,,,,,,self-storage,C,0,No website found; Chain-managed
Maintenance Storage,Independent,University of Arkansas Community College at Morrilton,Conway,,,AR,,35.1717865,-92.7261515,,,,,,self-storage,C,15,No website found
Bearcat Storage,Independent,Bearcat Storage,Craighead,US 49;AR 1,Brookland,AR,72417,35.8956157,-90.5892147,870-897-8888,,,,,self-storage,C,40,
Store It Quick Storage Units,Independent,Store It Quick Storage Units,Craighead,CR 741,Brookland,AR,72417,35.9101206,-90.5942405,573-686-5599,,,,,self-storage,C,40,
Bailey's Security Storage,Independent,Bailey's Security Storage,Dallas,,,AR,,33.8136948,-92.4484323,,,,,,self-storage,C,15,No website found
Midgard Self Storage,Independent,Midgard Self Storage,Faulkner,Prince Street,Conway,AR,72034,35.0913281,-92.4919196,501-450-0007,,,,,self-storage,C,40,
Museum Road Storage,Independent,Museum Road Storage,Faulkner,North Museum Road,Conway,AR,72032,35.0974588,-92.4199077,,,,,,self-storage,C,15,No website found
Premier Storage of Greenbrier - 508 US 65,Independent,Premier Storage of Greenbrier - 508 US 65,Faulkner,South Broadview Street,Greenbrier,AR,72058,35.1619252,-92.3976449,501-500-5133,,,,,self-storage,C,40,
Doss Westside Storage,Independent,Doss Westside Storage,Fulton,AR-9,Mammoth Spring,AR,72554,36.4928994,-91.5785679,417-280-2225,rick.doss57@gmail.com,http://dosswestsidestorage.com,,,self-storage,B,65,
Blocker Court,Independent,Blocker Court,Garland,,,AR,,34.5143451,-93.0307288,,,,,,self-storage,C,15,No website found
Blocker Creek Cascade,Independent,Blocker Creek Cascade,Garland,,,AR,,34.7322236,-93.2118324,,,,,,self-storage,C,15,No website found
Burchwood Bay Storage,Independent,Burchwood Bay Storage,Garland,"542 Burchwood Bay Rd, #9",Hot Springs,AR,71913,34.4513497,-93.0960574,501-525-6827,,https://burchwoodbaystorage.com,,,self-storage,B,55,
Hiram Blocker Road,Independent,Hiram Blocker Road,Garland,,,AR,,34.678485,-93.227506,,,,,,self-storage,C,15,No website found
U Store It,Independent,U Store It,Garland,Winans Avenue,Hot Springs,AR,71901,34.4764246,-93.0451025,501-760-7333,,https://ustoreit.info/,,,self-storage,B,55,
U Store It,Independent,U Store It,Garland,Central Avenue,Hot Springs,AR,71913,34.4111042,-93.093224,501-760-7333,,https://ustoreit.info/,,,self-storage,B,55,
Eight Mile Fire Department Station - Storage Garage,Independent,Eight Mile Fire Department Station - Storage Garage,Jackson,,,AR,,35.4273396,-91.109384,,,,,,self-storage,C,15,No website found
Blocker Drive,Independent,Blocker Drive,Jefferson,,,AR,,34.1233905,-92.1219195,,,,,,self-storage,C,15,No website found
Razorback Mini Storage,Chain,Razorback Mini Storage,Lawrence,,,AR,,36.203432,-91.176062,,,,,,self-storage,C,0,No website found; Chain-managed
Sloan-Hendrix Storage,Independent,Sloan-Hendrix Storage,Lawrence,,,AR,,36.2019706,-91.1857943,,,,,,self-storage,C,15,No website found
Downtown Cabot Mini Storage,Chain,Downtown Cabot Mini Storage,Lonoke,,,AR,,34.973862,-92.0225816,,,,,,self-storage,C,0,No website found; Chain-managed
Elf Storage,Independent,Elf Storage,Lonoke,,,AR,,34.948619,-92.0511252,,,,,,self-storage,C,15,No website found
G & G Mini Storage,Chain,G & G Mini Storage,Lonoke,,,AR,,34.9832602,-92.0221719,,,,,,self-storage,C,0,No website found; Chain-managed
Magness Creek Storage,Independent,Magness Creek Storage,Lonoke,,,AR,,35.0343038,-92.0711289,,,,,,self-storage,C,15,No website found
Moore Storage,Independent,Moore Storage,Lonoke,,,AR,,34.9480427,-92.0568676,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Lonoke,West Main Street,Cabot,AR,72023,34.9785522,-92.0248322,,,,,,self-storage,C,0,No website found; Chain-managed
P&C Storage,Independent,P&C Storage,Marion,,,AR,72634,36.3327117,-92.6049835,870-656-3590,pcstorageflippin@outlook.com,,,,self-storage,B,50,
Agent Barry RV and Boat Storage,Independent,Agent Barry RV and Boat Storage,Miller,East 18th Street,Texarkana,AR,71854,33.4388986,-94.0201837,,,,,,self-storage,C,15,No website found
I-30 Jefferson Storage,Independent,I-30 Jefferson Storage,Miller,Jefferson Avenue,Texarkana,AR,71854,33.4688175,-94.0301077,,,,,,self-storage,C,15,No website found
I-30 Storage Center,Independent,I-30 Storage Center,Miller,Jefferson Avenue,Texarkana,AR,71854,33.4695037,-94.0304383,,,,,,self-storage,C,15,No website found
Payless Storage,Independent,Payless Storage,Miller,Trinity Boulevard,Texarkana,AR,71854,33.4769493,-94.0089186,,,,,,self-storage,C,15,No website found
Storage on Broad,Independent,Storage on Broad,Miller,East Broad Street,Texarkana,AR,71854,33.4546662,-94.0034445,+1 870-330-4320; +1 903-824-4632,storageonbroadtxk@gmail.com,https://www.storageonbroad.com,,,climate-controlled,B,65,
Golden Keys Storage,Independent,Golden Keys Storage,Mississippi,,,AR,,35.9263588,-89.8819994,,,,,,self-storage,C,15,No website found
Mack's Mini Storage,Chain,Mack's Mini Storage,Mississippi,,,AR,,35.9554659,-89.9656689,,,,,,self-storage,C,0,No website found; Chain-managed
Osceola Mini Sotrage,Independent,Osceola Mini Sotrage,Mississippi,,,AR,,35.6987399,-89.9812245,,,,,,self-storage,C,15,No website found
Pyramid Storage,Independent,Pyramid Storage,Mississippi,,,AR,,35.9257732,-89.8373282,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Mississippi,North Broadway Street,Blytheville,AR,72315,35.929568,-89.9070783,,,,,,self-storage,C,15,No website found
Walnut Street Self Storage,Independent,Walnut Street Self Storage,Mississippi,,,AR,,35.9286572,-89.897604,,,,,,self-storage,C,15,No website found
Blocker Creek Road,Independent,Blocker Creek Road,Montgomery,,,AR,,34.3523995,-93.823231,,,,,,self-storage,C,15,No website found
Blocker Creek Road A,Independent,Blocker Creek Road A,Montgomery,,,AR,,34.357623,-93.8367625,,,,,,self-storage,C,15,No website found
Blocker Creek,Independent,Blocker Creek,Pike,,,AR,,34.3211383,-93.8395003,,,,,,self-storage,C,15,No website found
Added Space Storage,Independent,Added Space Storage,Pope,South Knoxville Avenue,Russellville,AR,72802,35.2651013,-93.1219809,479-967-8080,,,,,self-storage,C,40,
All Secure Mini Storage,Chain,All Secure Mini Storage,Pope,West Main Street,Russellville,AR,72801,35.2927937,-93.166754,479-858-6464,,,,,self-storage,C,0,Chain-managed
B & L Mini Storage,Chain,B & L Mini Storage,Pope,Old Highway 124,Russellville,AR,72802,35.2983943,-93.1190356,479-967-3444,,,,,self-storage,C,0,Chain-managed
Dover Mini Storage,Chain,Dover Mini Storage,Pope,West Ozarka Street,Dover,AR,72837,35.3957334,-93.1134631,870-204-4929,,,,,self-storage,C,0,Chain-managed
EZ Self-Storage,Independent,EZ Self-Storage,Pope,South Arkansas Avenue,Russellville,AR,72802,35.2527862,-93.1339844,,,,,,self-storage,C,15,No website found
J&I Mini Storage,Chain,J&I Mini Storage,Pope,Crow Mountain Drive,Atkins,AR,72823,35.2542946,-92.939645,479-641-2285,,,,,self-storage,C,0,Chain-managed
Self Storage,Independent,Self Storage,Pope,East 10th Street,Russellville,AR,72801,35.26995,-93.133024,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Pope,West Ozarka Street,Dover,AR,72837,35.395227,-93.1133661,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Pope,South Portland Avenue,Russellville,AR,72801,35.2921616,-93.1685503,,,,,,self-storage,C,15,No website found
Space World & Moving Center,Independent,Space World & Moving Center,Pope,,,AR,,35.3031742,-93.1325739,,,,,,self-storage,C,15,No website found
Space World & Moving Center,Independent,Space World & Moving Center,Pope,East Harrell Drive,Russellville,AR,72801,35.3026658,-93.1325399,479-967-1690,,,,,self-storage,C,40,
U-Haul,Chain,U-Haul,Pope,East Main Street,Russellville,AR,72802,35.2794532,-93.1012548,,,,,,self-storage,C,0,No website found; Chain-managed
Des Arc Storage,Independent,Des Arc Storage,Prairie,,,AR,,34.9776499,-91.5093485,,,,,,self-storage,C,15,No website found
"Brandon Moving and Storage, Bekins",Independent,"Brandon Moving and Storage, Bekins",Pulaski,,,AR,,34.8258383,-92.3776401,,,,,,self-storage,C,15,No website found
Building Managment Storage,Independent,Building Managment Storage,Pulaski,,,AR,,34.6725734,-92.3795562,,,,,,self-storage,C,15,No website found
Cantrell Mini Storage,Chain,Cantrell Mini Storage,Pulaski,Cantrell Road,Little Rock,AR,72202,34.755842,-92.2940117,501-372-0373,,https://cantrellministorage.com/,,,self-storage,C,5,Chain-managed
Chenal-10 Storage,Independent,Chenal-10 Storage,Pulaski,Cantrell Road,Little Rock,AR,72223,34.8125809,-92.4896403,501-430-3255,,https://www.chenal10storage.com/,,,self-storage,B,55,
District 6 Storage,Independent,District 6 Storage,Pulaski,,,AR,,34.672399,-92.3793443,,,,,,self-storage,C,15,No website found
Extra Closet Self-Storage,Independent,Extra Closet Self-Storage,Pulaski,East Kiehl Avenue,Sherwood,AR,72120,34.8313285,-92.1863386,501-835-0608,,,,,self-storage,C,40,
Gateway Storage,Independent,Gateway Storage,Pulaski,,,AR,,34.8228514,-92.3697471,,,,,,self-storage,C,15,No website found
Lockert Lane,Independent,Lockert Lane,Pulaski,,,AR,,34.742747,-92.499873,,,,,,self-storage,C,15,No website found
Modern Storage West Little Rock,Independent,Modern Storage West Little Rock,Pulaski,Autumn Road,Little Rock,AR,72211,34.74965,-92.4017088,501-812-6500,,https://www.modernstorage.com/self-storage-little-rock-ar-f5198,,,self-storage,B,55,
Modern Storage World,Independent,Modern Storage World,Pulaski,Cunningham Lake Road,Little Rock,AR,72205,34.7513423,-92.3693505,501-224-3370,,https://www.modernstorage.com/self-storage-little-rock-ar-f8355,,,self-storage,B,55,
North Pulaski Self Storage,Independent,North Pulaski Self Storage,Pulaski,Highway 107,Jacksonville,AR,72076,34.8706306,-92.1965615,,,,,,self-storage,C,15,No website found
RV Storage Lot,Independent,Little Rock AFB Outdoor Rec,Pulaski,Cannon Drive,Jacksonville,AR,72099,34.902685,-92.1474519,,,,,,self-storage,C,15,No website found
RV Storage Overflow Lot,Independent,Little Rock AFB Outdoor Rec,Pulaski,3rd Street,Jacksonville,AR,72099,34.9053312,-92.1481664,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Pulaski,,,AR,,34.6767768,-92.4084588,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Pulaski,East Maddox Road,Jacksonville,AR,72076,34.9149238,-92.1085275,,,,,,self-storage,C,15,No website found
Sherwood Self Storage,Independent,Sherwood Self Storage,Pulaski,Jan Drive,Sherwood,AR,72120,34.8305076,-92.1899395,,,,,,self-storage,C,15,No website found
Sherwood USA Storage,Independent,Sherwood USA Storage,Pulaski,East Kiehl Avenue,Sherwood,AR,72120,34.8330514,-92.1860659,,,,,,self-storage,C,15,No website found
Storage,Independent,Storage,Pulaski,,,AR,,34.7780522,-92.5560864,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Pulaski,Geyer Springs Road,Little Rock,AR,72209,34.6678787,-92.3459456,,,,,,self-storage,C,0,No website found; Chain-managed
USA Security Storage,Independent,USA Security Storage,Pulaski,,,AR,,34.8794698,-92.1929864,,,,,,self-storage,C,15,No website found
Union Station Self Storage,Independent,Union Station Self Storage,Pulaski,Garland Street,Little Rock,AR,72201,34.7512721,-92.2840978,501-916-9375,,,,,self-storage,C,40,
Blocker Ridge,Independent,Blocker Ridge,Saline,,,AR,,34.5354305,-92.5102956,,,,,,self-storage,C,15,No website found
Middleton Mini Storage,Chain,Middleton Mini Storage,Saline,,,AR,,34.612042,-92.5114401,,,,,,self-storage,C,0,No website found; Chain-managed
Self Storage,Independent,Self Storage,Saline,Terlingua Drive,Hot Springs Village,AR,71909,34.6640511,-92.9133828,,,,,,self-storage,C,15,No website found
A-1 Mini Storage,Chain,A-1 Mini Storage,Sebastian,Phoenix Avenue,Fort Smith,AR,72901,35.3394317,-94.4131363,479-646-4472,,,,,self-storage,C,0,Chain-managed
A-1 Mini Storage,Chain,A-1 Mini Storage,Sebastian,Jenny Lind Road,Fort Smith,AR,72901,35.3397711,-94.4133863,479-646-4472,,https://www.a1ministoragefortsmith.com/,,,self-storage,C,5,Chain-managed
AAA Self Storage,Independent,AAA Self Storage,Sebastian,,,AR,,35.3837013,-94.3667752,,,,,,self-storage,C,15,No website found
Best Price Storage,Independent,Best Price Storage,Sebastian,Commerce Court,Fort Smith,AR,72908,35.2967354,-94.4191117,,,,,,self-storage,C,15,No website found
Convenient Self Storage,Independent,Convenient Self Storage,Sebastian,,,AR,,35.3249839,-94.3726212,,,,,,self-storage,C,15,No website found
Fianna Hills Mini Storage,Chain,Fianna Hills Mini Storage,Sebastian,Brooken Hill Dr,,AR,,35.2981523,-94.4145915,479-648-1200,,https://fiannahillsstorage.com,,,RV/boat,C,5,Chain-managed
Storage Center,Independent,Storage Center,Sebastian,,,AR,,35.3612679,-94.372481,,,,,,self-storage,C,15,No website found
The Fort Storage,Independent,The Fort Storage,Sebastian,,,AR,,35.3209921,-94.3419488,,,,,,self-storage,C,15,No website found
Total Self Storage,Independent,Total Self Storage,Sebastian,,,AR,,35.3268031,-94.3816385,,,,,,self-storage,C,15,No website found
Towson Avenue Storage,Independent,Towson Avenue Storage,Sebastian,Towson Avenue,Fort Smith,AR,72901,35.3712733,-94.4209137,,,,,,self-storage,C,15,No website found
AAA Self Storage,Independent,AAA Self Storage,Washington,West Martin Luther King Junior Boulevard,Fayetteville,AR,72704,36.0532387,-94.1985667,479-443-3600,,http://aaaselfstoragefayetteville.com/,,,self-storage,B,55,
Air-Tight Self Storage,Independent,Air-Tight Self Storage,Washington,East Robinson Avenue,Springdale,AR,72764,36.165786,-94.1030122,479-750-0101,,,,,self-storage,C,40,
Allied Storage,Independent,Allied Storage,Washington,West 15th Street,Fayetteville,AR,72701,36.0473288,-94.1602398,479-443-5455,,https://www.alliedselfstorageark.com/,,,self-storage,B,55,
Ash Street Self Storage,Independent,Ash Street Self Storage,Washington,West Ash Street,Fayetteville,AR,72703,36.0860508,-94.1670739,479-587-0007,,https://ashstreetstorage.com/,,,self-storage,B,55,
Aspen Storage Center,Independent,Aspen Storage Center,Washington,West Wedington Drive,Fayetteville,AR,72704,36.0818185,-94.2363775,,,,,,self-storage,C,15,No website found
Band Storage Building,Independent,Band Storage Building,Washington,,,AR,,36.0493535,-94.1802103,,,,,,self-storage,C,15,No website found
Crossover Mini Storage,Chain,Crossover Mini Storage,Washington,North Crossover Road,Fayetteville,AR,72701,36.0851833,-94.1221025,479-521-1302,,https://crossoverministorage.com/,,,self-storage,C,5,Chain-managed
Double Springs Storage,Independent,Double Springs Storage,Washington,North Double Springs Road,Fayetteville,AR,72704,36.0703721,-94.252973,479-802-0568,,https://doublespringsstorage.com/double-springs-units/,,,self-storage,B,55,
Fayetteville Self Service Storage,Independent,Fayetteville Self Service Storage,Washington,North Birch Avenue,Fayetteville,AR,72703,36.0868078,-94.1643932,479-443-2662,,,,,self-storage,C,40,
Highway 412 Mini Storage,Chain,Highway 412 Mini Storage,Washington,East Robinson Avenue,Springdale,AR,72764,36.1662009,-94.1185291,479-202-3911,,,,,self-storage,C,0,Chain-managed
Johnson Mini Storage,Chain,Johnson Mini Storage,Washington,Wilkerson Road,Fayetteville,AR,72704,36.1303483,-94.1633553,479-444-9622,,,,,self-storage,C,0,Chain-managed
Keyport Self Storage,Independent,Keyport Self Storage,Washington,North College Avenue,Fayetteville,AR,72703,36.0837288,-94.1551969,479-442-0400,,https://keyportselfstoragefayetteville.com/,,,self-storage,B,55,
Levi Storage Center,Chain,Levi Storage Center,Washington,South Stirman Avenue,Fayetteville,AR,72701,36.0443063,-94.1745225,,,,,,self-storage,C,0,No website found; Chain-managed
Library Storage Annex,Independent,University of Arkansas,Washington,,,AR,,36.059178,-94.1832887,,,,,,self-storage,C,15,No website found
McClellan Locker Road,Independent,McClellan Locker Road,Washington,,,AR,,35.8992593,-94.4054862,,,,,,self-storage,C,15,No website found
North Thompson Storage,Independent,North Thompson Storage,Washington,North Thompson Street,Springdale,AR,72764,36.2083382,-94.1384552,479-751-3333,info@norththompsonstorage.com,http://norththompsonstorage.com/,,,self-storage,B,65,
Self Storage,Independent,Self Storage,Washington,Elm Springs Road,Springdale,AR,72762,36.195053,-94.1762061,,,,,,self-storage,C,15,No website found
Southern Storage,Independent,Southern Storage,Washington,Main Drive,Fayetteville,AR,72704,36.1325791,-94.1481912,479-385-3015,,https://www.rent-storage-units.com/,,,self-storage,B,55,
SpareBox Storage,Independent,SpareBox Storage,Washington,North Rupple Road,Fayetteville,AR,72704,36.0797471,-94.2172264,479-343-8222,,https://www.spareboxstorage.com/storage-units/ar/fayetteville/sparebox-0061,,,self-storage,B,55,
