Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Route 66 Self Storage,Independent,Route 66 Self Storage,Bernalillo,Central Avenue Southwest,,NM,,35.0728241,-106.7392092,,,,,,self-storage,C,15,No website found
SafeStor,Independent,SafeStor,Bernalillo,Central Avenue Southwest,Albuquerque,NM,,35.0698564,-106.7501606,,,,,,self-storage,C,15,No website found
Bunker 37045 (Manzano Storage Bunker Type D),Independent,Bunker 37045 (Manzano Storage Bunker Type D),Bernalillo,,,NM,,34.9944372,-106.499691,,,,,,self-storage,C,15,No website found
Bunker 37118 (Manzano Storage Bunker Type C),Independent,Bunker 37118 (Manzano Storage Bunker Type C),Bernalillo,,,NM,,34.9988433,-106.4896872,,,,,,self-storage,C,15,No website found
Bunker 37034 (Manzano Storage Bunker Type B),Independent,Bunker 37034 (Manzano Storage Bunker Type B),Bernalillo,,,NM,,34.9999859,-106.4860485,,,,,,self-storage,C,15,No website found
Bunker 37057 (Manzano Storage Bunker Type D),Independent,Bunker 37057 (Manzano Storage Bunker Type D),Bernalillo,,,NM,,35.0034608,-106.502508,,,,,,self-storage,C,15,No website found
Bunker 37055 (Manzano Storage Bunker Type D),Independent,Bunker 37055 (Manzano Storage Bunker Type D),Bernalillo,,,NM,,35.0014466,-106.505419,,,,,,self-storage,C,15,No website found
Slater Transfer & Storage,Independent,Slater Transfer & Storage,Bernalillo,,,NM,,35.1585297,-106.5974644,,,,,,self-storage,C,15,No website found
Arroyo del Oso Storage,Independent,Arroyo del Oso Storage,Bernalillo,,,NM,,35.1434693,-106.5823668,,,,,,self-storage,C,15,No website found
Kirtland Underground Munitions Maintenance and Storage Complex,Independent,Kirtland Underground Munitions Maintenance and Storage Complex,Bernalillo,,,NM,,35.0092065,-106.5480006,,,,,,self-storage,C,15,No website found
U-Haul Moving & Storage,Chain,U-Haul Moving & Storage,Bernalillo,Central Avenue Northeast,Albuquerque,NM,87108,35.0770351,-106.5759818,,,,,,self-storage,C,0,No website found; Chain-managed
City of Albuquerque Fleet Maintenance Wharehouse and storage,Independent,City of Albuquerque Fleet Maintenance Wharehouse and storage,Bernalillo,,,NM,,35.1691704,-106.581614,,,,,,self-storage,C,15,No website found
Recreational Storage,Independent,Recreational Storage,Bernalillo,,,NM,,35.0550979,-106.6082378,,,,,,self-storage,C,15,No website found
Right Space Storage,Independent,Right Space Storage,Bernalillo,,,NM,,35.141022,-106.5852415,,,,,,self-storage,C,15,No website found
Track & Field Facilities Storage,Independent,Track & Field Facilities Storage,Bernalillo,,,NM,,35.0660956,-106.626803,,,,,,self-storage,C,15,No website found
Air Force Storage Yard,Independent,Air Force Storage Yard,Bernalillo,,,NM,,35.0433082,-106.5488015,,,,,,self-storage,C,15,No website found
Locker #505 Student's Clothing Bank,Independent,Locker #505 Student's Clothing Bank,Bernalillo,,,NM,,35.1094528,-106.5750167,,,,,,self-storage,C,15,No website found
