Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Devon Self-Storage,Independent,Devon Self-Storage,Bernalillo,San Mateo Boulevard Northeast,Albuquerque,NM,87109,35.1368674,-106.5872801,505-875-0005,,https://devonselfstorage.com/self-storage-locations/new-mexico/albuquerque/4801-san-mateo-blvd.-ne/,,,self-storage,B,55,
Economy Storage,Independent,Economy Storage,Bernalillo,Candelaria Road Northeast,Albuquerque,NM,87112,35.1155966,-106.5252101,505-299-4444,,https://www.economystoragegroup.com/,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,Bernalillo,Eagle Ranch Road Northwest,Albuquerque,NM,87114,35.1832823,-106.6742739,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bernalillo,Legion Road Northeast,Albuquerque,NM,87102,35.0926435,-106.6290923,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Bernalillo,Juan Tabo Boulevard Northeast,Albuquerque,NM,87111,35.1378337,-106.5165564,505-420-6999,,,,,self-storage,C,0,Chain-managed
Global Storage,Independent,Global Storage,Bernalillo,,,NM,,35.1160008,-106.506233,,,,,,self-storage,C,15,No website found
Kirtland Underground Munitions Maintenance and Storage Complex,Independent,Kirtland Underground Munitions Maintenance and Storage Complex,Bernalillo,,,NM,,35.0092065,-106.5480006,,,,,,self-storage,C,15,No website found
Locker #505 Student's Clothing Bank,Independent,Locker #505 Student's Clothing Bank,Bernalillo,,,NM,,35.1094528,-106.5750167,,,,,,self-storage,C,15,No website found
Manzano Waste Storage Facilities,Independent,Manzano Waste Storage Facilities,Bernalillo,,,NM,,35.0119723,-106.4889465,,,,,,self-storage,C,15,No website found
ODR RV Storage,Independent,Kirtland AFB Outdoor Recreation,Bernalillo,,,NM,,35.0075451,-106.5218302,,,,,,self-storage,C,15,No website found
Prosperity Energy Storage Facility Hybrid,Independent,Public Service Co of NM,Bernalillo,,,NM,,35.0020875,-106.6372861,,,,,,self-storage,C,15,No website found
RV Storage,Independent,RV Storage,Bernalillo,,,NM,,35.1780739,-106.5897417,,,,,,self-storage,C,15,No website found
Recreational Storage,Independent,Recreational Storage,Bernalillo,,,NM,,35.0550979,-106.6082378,,,,,,self-storage,C,15,No website found
Right Space Storage,Independent,Right Space Storage,Bernalillo,,,NM,,35.141022,-106.5852415,,,,,,self-storage,C,15,No website found
Route 66 Self Storage,Independent,Route 66 Self Storage,Bernalillo,Central Avenue Southwest,,NM,,35.0728241,-106.7392092,,,,,,self-storage,C,15,No website found
SafeStor,Independent,SafeStor,Bernalillo,Central Avenue Southwest,Albuquerque,NM,,35.0698564,-106.7501606,,,,,,self-storage,C,15,No website found
Sentinel Self Storage,Independent,Sentinel Self Storage,Bernalillo,,,NM,,35.1329814,-106.60736,505-883-0888,,,,,self-storage,C,40,
Slater Transfer & Storage,Independent,Slater Transfer & Storage,Bernalillo,,,NM,,35.1585297,-106.5974644,,,,,,self-storage,C,15,No website found
Southwest Self Storage,Independent,Southwest Self Storage,Bernalillo,98th Street Southwest,,NM,87121,35.0613956,-106.7412158,,,,,,self-storage,C,15,No website found
Track & Field Facilities Storage,Independent,Track & Field Facilities Storage,Bernalillo,,,NM,,35.0660956,-106.626803,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Bernalillo,Atrisco Drive Northwest,Albuquerque,NM,,35.1090169,-106.7018567,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul,Chain,U-Haul,Bernalillo,4th Street Northwest,Albuquerque,NM,87102,35.1071225,-106.6480615,,,,,,self-storage,C,0,No website found; Chain-managed
U-Haul Moving & Storage,Chain,U-Haul Moving & Storage,Bernalillo,Central Avenue Northeast,Albuquerque,NM,87108,35.0770351,-106.5759818,,,,,,self-storage,C,0,No website found; Chain-managed
U-Stor-It,Independent,U-Stor-It,Bernalillo,,,NM,,35.0562552,-106.617282,,,,,,self-storage,C,15,No website found
US Government,Independent,US Government,Bernalillo,,,NM,,35.0365688,-106.5403875,,,,,,self-storage,C,15,No website found
Valley Vista Self Storage,Independent,Valley Vista Self Storage,Bernalillo,,,NM,,35.0432609,-106.7164841,,,,,,self-storage,C,15,No website found
Wacky Wally,Independent,Wacky Wally,Bernalillo,,,NM,,35.1117285,-106.613335,,,,,,self-storage,C,15,No website found
Enchanted Lands Self Storage,Independent,Enchanted Lands Self Storage,Chaves,Canoncito Drive,Roswell,NM,88201,33.3956168,-104.5625712,575-622-7699,storage@angelosbiz.com,https://angelosbiz.com/,,,self-storage,B,65,
Security Self Storage,Independent,Security Self Storage,Chaves,,,NM,,33.379483,-104.5342356,575-622-0060,,,,,self-storage,C,40,
Stewart Industries International,Independent,Stewart Industries International,Chaves,Challenger Street,Roswell,NM,88203,33.3115523,-104.5132947,,,,,,self-storage,C,15,No website found
Storage,Independent,Storage,Chaves,,,NM,,33.3865522,-104.5427028,,,,,,self-storage,C,15,No website found
Chuckwagon Storage,Independent,Chuckwagon Storage,Colfax,,,NM,,36.4704811,-105.0482032,,,,,,self-storage,C,15,No website found
Hay Storage,Independent,Hay Storage,Colfax,,,NM,,36.4193574,-105.0988904,,,,,,self-storage,C,15,No website found
K & J Storage,Independent,K & J Storage,Colfax,South 2nd Street,Raton,NM,87740,36.8840931,-104.4408738,,,,,,self-storage,C,15,No website found
K & J Storage,Independent,K & J Storage,Colfax,Kearney Avenue,Raton,NM,87740,36.8757631,-104.4418488,,,,,,self-storage,C,15,No website found
Lockers,Independent,Lockers,Colfax,,,NM,,36.4535322,-104.9590127,,,,,,self-storage,C,15,No website found
Mountain Storage,Independent,Mountain Storage,Colfax,,,NM,,36.4124367,-105.2939256,,,,,,self-storage,C,15,No website found
Northside Storage,Independent,Northside Storage,Colfax,North 2nd Street,Raton,NM,87740,36.9142987,-104.4362529,,,,,,self-storage,C,15,No website found
Ponil Storage,Independent,Ponil Storage,Colfax,US Highway 64,Cimarron,NM,87714,36.5204204,-104.8994507,,,,,,self-storage,C,15,No website found
Program Storage,Independent,Program Storage,Colfax,,,NM,,36.4534893,-104.9595276,,,,,,self-storage,C,15,No website found
Storage Cabin,Independent,Storage Cabin,Colfax,,,NM,,36.4427143,-105.093385,,,,,,self-storage,C,15,No website found
York Canyon Storage,Independent,York Canyon Storage,Colfax,York Canyon Road,Raton,NM,87740,36.8625357,-104.4520243,,,,,,self-storage,C,15,No website found
A+ East Mesa Self Storage,Independent,A+ East Mesa Self Storage,Doña Ana,Bataan Memorial East,Las Cruces,NM,88011,32.4055418,-106.652362,,,,,,self-storage,C,15,No website found
Foot Locker,Independent,Foot Locker,Doña Ana,,,NM,,32.3100774,-106.7427793,,,https://stores.footlocker.com/nm/lascruces/700-south-teleshor-boulevard-7656.html,,,self-storage,C,40,
Hatch Mini-Storage,Independent,Hatch Mini-Storage,Doña Ana,,,NM,,32.6659551,-107.1611673,644-2147,,,,,self-storage,C,40,
Highway 70 Storage,Independent,Highway 70 Storage,Doña Ana,Bataan Memorial West,,NM,,32.3553239,-106.7622597,,,,,,self-storage,C,15,No website found
Jamie Stull Self Storage,Independent,Jamie Stull Self Storage,Doña Ana,Missouri Avenue,,NM,88001,32.2945409,-106.7572108,575-522-5528,,https://www.stullstorage.com/,,,self-storage,B,55,
Las Cruces Moving and Storage,Independent,Las Cruces Moving and Storage,Doña Ana,Bataan Memorial West,,NM,88012,32.3736776,-106.7394359,,,,,,self-storage,C,15,No website found
New Mexico State Athletic Offices and Basketball Locker Rooms,Independent,New Mexico State Athletic Offices and Basketball Locker Rooms,Doña Ana,East University Avenue,,NM,,32.2832979,-106.7420829,,,,,,self-storage,C,15,No website found
Onate Storage,Independent,Onate Storage,Doña Ana,Las Colinas Drive,,NM,88012,32.3753918,-106.739549,,,,,,self-storage,C,15,No website found
Picacho West Mini & RV Storage,Independent,Picacho West Mini & RV Storage,Doña Ana,West Picacho Avenue,,NM,88007,32.2998319,-106.8521997,575-541-8121,,https://www.picachoweststorage.com/,,,self-storage,B,55,
Self Storage,Independent,Self Storage,Doña Ana,Carver Road,Las Cruces,NM,88009,32.2620572,-106.7599013,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Doña Ana,Research Drive,Las Cruces,NM,88001,32.273988,-106.746346,,,,,,self-storage,C,15,No website found
Stull Storage,Independent,Stull Storage,Doña Ana,South Triviz Drive,,NM,88001,32.3082737,-106.746888,575-525-2927,,https://stullstorage.com/,,,self-storage,B,55,
Sunrise Mesa Storage,Independent,Sunrise Mesa Storage,Doña Ana,Porter Drive,Las Cruces,NM,88012,32.3916549,-106.701317,,,,,,self-storage,C,15,No website found
Valley Cold Storage & Transportation,Independent,Valley Cold Storage & Transportation,Doña Ana,,,NM,,32.266198,-106.7616102,575-525-0800,,https://www.valleycoldstore.com/,,,self-storage,B,55,
Eddy County Storage and Maintenance Facility,Independent,Eddy County Storage and Maintenance Facility,Eddy,,,NM,,32.4171829,-104.2261504,,,,,,self-storage,C,15,No website found
Patterson Storage Road,Independent,Patterson Storage Road,Eddy,,,NM,,32.3622135,-104.8205915,,,,,,self-storage,C,15,No website found
Storage Plus of Carlsbad,Independent,Storage Plus of Carlsbad,Eddy,National Parks Highway,Carlsbad,NM,88220,32.3621171,-104.2390808,575-237-5667,,https://mystorageplus.com/location/storage-plus-of-carlsbad/,,,self-storage,B,55,
Storage Road,Independent,Storage Road,Eddy,,,NM,,32.13086,-104.8228655,,,,,,self-storage,C,15,No website found
Tom Eby Storage Building Historic Site,Independent,Tom Eby Storage Building Historic Site,Grant,,,NM,,32.6284145,-107.7694757,,,,,,self-storage,C,15,No website found
Advantage Storage,Independent,Advantage Storage,Lea,South 17th Street,Lovington,NM,,32.9379602,-103.367665,575-396-2000,,https://www.advantagestorage.net/storage-locations/nm/lovington/1015-s-17th/,,,self-storage,B,55,
Cottonwood RV and Storage,Independent,Cottonwood RV and Storage,Lea,South 3rd Street,Jal,NM,,32.1019811,-103.1935596,575-430-6875,,https://cottonwoodrvstorages.com/,,,self-storage,B,55,
Football Lockerroom,Independent,Football Lockerroom,Lea,,Eunice,NM,88231,32.4386272,-103.1671669,,,,,,self-storage,C,15,No website found
North Blocker Lane,Independent,North Blocker Lane,Lea,,,NM,,32.1348216,-103.1221073,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Lea,West Navajo Drive,Hobbs,NM,88240,32.7411584,-103.1403385,,,,,,self-storage,C,15,No website found
South Blocker Lane,Independent,South Blocker Lane,Lea,,,NM,,32.1203011,-103.1252167,,,,,,self-storage,C,15,No website found
Frozen Food Locker Museum,Independent,Frozen Food Locker Museum,Lincoln,12th Street,Carrizozo,NM,88301,33.6449813,-105.871213,,,,,,self-storage,C,15,No website found
Kokopelli Storage,Chain,Kokopelli Storage,Lincoln,,,NM,,33.400084,-105.6525043,,,,,,self-storage,C,0,No website found; Chain-managed
The Stor,Independent,The Stor,Lincoln,,,NM,,33.6401437,-105.8782588,575-430-8960,,,,,self-storage,C,40,
Graphic Floor Storage Building,Independent,U.S. Department of Energy,Los Alamos,,,NM,,35.8722871,-106.3165936,,,,,,self-storage,C,15,No website found
Indoor Container Storage Unit,Independent,Indoor Container Storage Unit,Los Alamos,Mesita del Buey,,NM,,35.8450199,-106.2653628,,,,,,self-storage,C,15,No website found
Longview Self-Storage,Independent,Longview Self-Storage,Los Alamos,Longview Drive,White Rock,NM,87547,35.8251799,-106.2103989,,,,,,self-storage,C,15,No website found
Office & Lockers,Independent,Office & Lockers,Los Alamos,,,NM,,35.894949,-106.3912006,,,,,,self-storage,C,15,No website found
Storage Building,Independent,Storage Building,Los Alamos,,,NM,,35.839143,-106.3390597,,,,,,self-storage,C,15,No website found
"N,J.S Self Storage",Independent,"N,J.S Self Storage",Luna,,,NM,,32.2786628,-107.7602157,,,,,,self-storage,C,15,No website found
Aztec Self Storage,Independent,Aztec Self Storage,McKinley,,,NM,,35.5529435,-108.7599201,,,,,,self-storage,C,15,No website found
Defiance storage track,Independent,Defiance storage track,McKinley,,,NM,,35.4980229,-108.8779641,,,,,,self-storage,C,15,No website found
Kerr McGee Storage Dam,Independent,Kerr McGee Storage Dam,McKinley,,,NM,,35.4033639,-107.8272816,,,,,,self-storage,C,15,No website found
Sunrise II Self Storage,Independent,Sunrise II Self Storage,McKinley,,,NM,,35.5088073,-108.814323,,,,,,self-storage,C,15,No website found
Zia Storage Reservoir Dam,Independent,Zia Storage Reservoir Dam,McKinley,,,NM,,35.5333605,-107.7589477,,,,,,self-storage,C,15,No website found
Alamo Mini Storage,Chain,Alamo Mini Storage,Otero,,,NM,,32.8887739,-105.9381872,,,,,,self-storage,C,0,No website found; Chain-managed
American Way Self Storage,Independent,American Way Self Storage,Otero,American Way,Alamogordo,NM,88310,32.9232688,-105.9408049,575-430-2816,,,,,self-storage,C,40,
Continental Self Storage,Independent,Continental Self Storage,Otero,,,NM,,32.849139,-106.022313,,,,,,self-storage,C,15,No website found
Cottonwood Storage Units,Independent,Cottonwood Storage Units,Otero,Alamotero Lane,,NM,88310,32.9189382,-105.9711143,,,,,,self-storage,C,15,No website found
J&M Mini Storage,Chain,J&M Mini Storage,Otero,,,NM,,32.8886625,-105.9355726,,,,,,self-storage,C,0,No website found; Chain-managed
J3 Storage Solutions,Independent,J3 Storage Solutions,Otero,,,NM,,32.9402471,-105.9640337,,,,,,self-storage,C,15,No website found
Just Store-It Self Storage,Independent,Just Store-It Self Storage,Otero,,,NM,,32.8887616,-105.940172,,,,,,self-storage,C,15,No website found
Patriot Self Storage,Independent,Patriot Self Storage,Otero,,,NM,,32.9157304,-105.9289771,,,,,,self-storage,C,15,No website found
Storage Facility,Independent,Storage Facility,Otero,,,NM,,32.9132118,-105.9593963,,,,,,self-storage,C,15,No website found
The Storage Place #1,Independent,The Storage Place #1,Otero,US 70,,NM,88310,32.8730706,-105.9680674,,,,,,self-storage,C,15,No website found
The Storage Place #2,Independent,The Storage Place #2,Otero,US 70,Alamogordo,NM,88310,32.8674022,-105.9772417,,,,,,self-storage,C,15,No website found
Portales Storage,Independent,Portales Storage,Roosevelt,West 22Nd Street,Portales,NM,88130,34.1653816,-103.3374534,,,,,,self-storage,C,15,No website found
Bloomfield Self Storage,Independent,Bloomfield Self Storage,San Juan,East Broadway Avenue,Bloomfield,NM,87413,36.7117213,-107.9709166,,,,,,self-storage,C,15,No website found
Parkway Storage,Independent,Parkway Storage,San Juan,,,NM,,36.7291766,-108.1631682,,,,,,self-storage,C,15,No website found
The Storage Place,Independent,The Storage Place,San Juan,Road 5577,Farmington,NM,87401,36.7286346,-108.0861098,505-320-0267,,,,,self-storage,C,40,
U-Haul,Chain,U-Haul,San Juan,East Main Street,Farmington,NM,87402,36.7456118,-108.1674321,,,,,,self-storage,C,0,No website found; Chain-managed
West Apache mini storage,Chain,West Apache mini storage,San Juan,,,NM,,36.7336995,-108.2432982,,,,,,self-storage,C,0,No website found; Chain-managed
E&J Storage,Independent,E&J Storage,San Miguel,,Pecos,NM,87552,35.5728846,-105.6876477,,,,,,self-storage,C,15,No website found
528 Self Storage,Independent,528 Self Storage,Sandoval,,,NM,,35.3116189,-106.5803902,,,,,,self-storage,C,15,No website found
CubeSmart,Chain,CubeSmart,Sandoval,Pat D'Arco Highway,Rio Rancho,NM,,35.2625098,-106.6348692,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Sandoval,,,NM,,35.2757287,-106.6142282,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Sandoval,Inca Road Northeast,Rio Rancho,NM,87144,35.2835382,-106.6655735,,,,,,self-storage,C,0,No website found; Chain-managed
Lockerbie Drive Southeast,Independent,Lockerbie Drive Southeast,Sandoval,,,NM,,35.2559024,-106.6684429,,,,,,self-storage,C,15,No website found
Needalocker Hill/Bart's Rock,Independent,Needalocker Hill/Bart's Rock,Sandoval,,,NM,,35.2273,-106.9453667,,,,,,self-storage,C,15,No website found
Rio Rancho Storage,Independent,Rio Rancho Storage,Sandoval,,,NM,,35.2332125,-106.67806,,,,,,self-storage,C,15,No website found
Shield Storage,Independent,Shield Storage,Sandoval,Northern Blvd NE,Rio Rancho,NM,87124,35.2748034,-106.6702322,505-896-7867,,,,,self-storage,C,40,
Shield Storage,Independent,Shield Storage,Sandoval,Calle de Las Lomas,Bernalillo,NM,87004,35.3112883,-106.5808487,505-867-8673,,,,,self-storage,C,40,
10 La Dispensa / Storage Room,Independent,10 La Dispensa / Storage Room,Santa Fe,,,NM,,35.5730655,-106.1113759,,,,,,self-storage,C,15,No website found
17 Dispensa y Soterrano / Storage Building and Root Cellar,Independent,17 Dispensa y Soterrano / Storage Building and Root Cellar,Santa Fe,,,NM,,35.5730827,-106.1109526,,,,,,self-storage,C,15,No website found
344 Storage,Independent,344 Storage,Santa Fe,,,NM,,35.0805443,-106.1907554,,,,,,self-storage,C,15,No website found
41 Dispensa / Storage Building,Independent,41 Dispensa / Storage Building,Santa Fe,,,NM,,35.5699837,-106.111114,,,,,,self-storage,C,15,No website found
A-1 Self Storage,Chain,A-1 Self Storage,Santa Fe,South Pacheco Street,,NM,,35.6621065,-105.959325,,,,,,self-storage,C,0,No website found; Chain-managed
A-1 Self Storage,Chain,A-1 Self Storage,Santa Fe,Rodeo Road,Santa Fe,NM,87507,35.6381576,-106.0019477,505-982-4040,,,,,self-storage,C,0,Chain-managed
A-1 Self Storage,Chain,A-1 Self Storage,Santa Fe,West San Mateo Road,Santa Fe,NM,87505,35.6620615,-105.9607064,,,,,,self-storage,C,0,No website found; Chain-managed
A1,Independent,A1,Santa Fe,,,NM,,35.6626569,-105.9740977,,,,,,self-storage,C,15,No website found
Aardvark Self Storage,Independent,Aardvark Self Storage,Santa Fe,Cerrillos Road,Santa Fe,NM,87507,35.6396467,-106.0143199,505-471-2701,,,,,self-storage,C,40,
Academy Storage,Independent,Academy Storage,Santa Fe,,,NM,,35.6344459,-106.0305244,,,,,,self-storage,C,15,No website found
Around The Corner Self Storage 125 & 599,Independent,Around The Corner Self Storage 125 & 599,Santa Fe,Erica Road,Santa Fe,NM,87507,35.5913282,-106.068392,505-393-3463,,https://www.aroundthecornerselfstorage.com/self-storage-santa-fe-nm-f8437,,,self-storage,B,55,
Avenger Way Storage,Independent,Avenger Way Storage,Santa Fe,Avenger Way,Santa Fe,NM,,35.6372063,-106.0669936,,,,,,self-storage,C,15,No website found
Budget Self Storage,Independent,Budget Self Storage,Santa Fe,,,NM,,35.636919,-106.023352,,,,,,self-storage,C,15,No website found
Butterfly Springs Storage,Independent,Pueblo of Pojoaque,Santa Fe,,,NM,,35.8784803,-106.0111478,,,,,,self-storage,C,15,No website found
Extra Space Storage,Chain,Extra Space Storage,Santa Fe,West San Mateo Road,Santa Fe,NM,87505,35.6610072,-105.964255,505-466-9400,,,,,self-storage,C,0,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Santa Fe,Rodeo Park Drive East,Santa Fe,NM,87505,35.6337395,-105.9620236,,,,,,self-storage,C,0,No website found; Chain-managed
Extra Space Storage,Chain,Extra Space Storage,Santa Fe,Vegas Verdes Drive,,NM,,35.6415589,-106.0090819,,,,,,self-storage,C,0,No website found; Chain-managed
F&M,Independent,F&M,Santa Fe,,,NM,,35.6314094,-106.069137,,,,,,self-storage,C,15,No website found
Kids Foot Locker,Independent,Kids Foot Locker,Santa Fe,,,NM,,35.6363764,-106.0131368,,,,,,self-storage,C,15,No website found
Los Hermanos Storage,Independent,Los Hermanos Storage,Santa Fe,South Pacheco Street,,NM,,35.6653009,-105.9596363,,,,,,self-storage,C,15,No website found
Santa Fe Self Storage,Independent,Santa Fe Self Storage,Santa Fe,3rd Street,,NM,,35.6651429,-105.9695794,,,,,,self-storage,C,15,No website found
Santa Fe/Aztec Self Storage,Independent,Santa Fe/Aztec Self Storage,Santa Fe,,,NM,,35.6314175,-106.0682352,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Santa Fe,,,NM,,35.5418364,-105.8839349,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Santa Fe,West San Mateo Road,Santa Fe,NM,87505,35.6636491,-105.9629514,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Santa Fe,6th Street,,NM,,35.6637184,-105.9725641,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Santa Fe,Cerrillos Road,,NM,,35.6286684,-106.0199027,,,,,,self-storage,C,15,No website found
Self Storage,Independent,Self Storage,Santa Fe,Rodeo Road,,NM,,35.6390629,-105.9602599,,,,,,self-storage,C,15,No website found
St. Michael's Self Storage,Independent,St. Michael's Self Storage,Santa Fe,,,NM,,35.6560267,-105.9709624,,,,,,self-storage,C,15,No website found
U-Haul,Chain,U-Haul,Santa Fe,Cerrillos Road,Santa Fe,NM,,35.6262523,-106.0262176,,,,,,self-storage,C,0,No website found; Chain-managed
Wagon Self Storage,Independent,Wagon Self Storage,Santa Fe,Emblem Road,Santa Fe,NM,87507,35.6342452,-106.0174364,,,,,,self-storage,C,15,No website found
Wilson Storage,Independent,Wilson Storage,Santa Fe,Siler Road,Santa Fe,NM,,35.6610045,-105.9938706,,,,,,self-storage,C,15,No website found
Buddy's Boat & RV Storage,Independent,Buddy's Boat & RV Storage,Sierra,,,NM,,33.1975273,-107.2257773,,,,,,self-storage,C,15,No website found
Kaz's Storage,Independent,Kaz's Storage,Sierra,,,NM,,33.1999502,-107.2258942,,,,,,self-storage,C,15,No website found
"Mr. ""G""s Boat Storage",Independent,"Mr. ""G""s Boat Storage",Sierra,,,NM,,33.1949166,-107.2267518,,,,,,self-storage,C,15,No website found
"Mr. ""G""s Mobile Storage",Independent,"Mr. ""G""s Mobile Storage",Sierra,,,NM,,33.1943658,-107.2247184,,,,,,self-storage,C,15,No website found
The Storage Shed,Independent,The Storage Shed,Sierra,,,NM,,33.1329541,-107.238324,575-894-7867,,,,,self-storage,C,40,
The Storage Shed,Independent,The Storage Shed,Sierra,,,NM,,33.1326315,-107.2382191,,,,,,self-storage,C,15,No website found
Trust Storage,Independent,Trust Storage,Sierra,New School Road,Truth or Consequences,NM,,33.1500762,-107.2474134,575-740-2406,,,,,self-storage,C,40,
U-Store-It,Independent,U-Store-It,Sierra,,,NM,,33.1379711,-107.2293119,575-894-2241,,,,,self-storage,C,40,
Kimo Self Storage,Independent,Kimo Self Storage,Socorro,,,NM,,34.0515808,-106.8920603,,,,,,self-storage,C,15,No website found
Office E-Z Storage,Independent,Office E-Z Storage,Socorro,Frontage Road 2040,Socorro,NM,,34.0824035,-106.8968519,,,,,,self-storage,C,15,No website found
Swim Center Locker Rooms,Independent,New Mexico Tech,Socorro,,Socorro,NM,87801,34.063996,-106.9057062,,,,,,self-storage,C,15,No website found
Tripp's E-Z Storage,Independent,Tripp's E-Z Storage,Socorro,Frontage Road 2040,Socorro,NM,87801,34.0825534,-106.8964368,575-835-2465,,,,,self-storage,C,40,
Alpine Storage Units,Independent,Alpine Storage Units,Torrance,,,NM,,34.5216432,-106.2401574,,,,,,self-storage,C,15,No website found
M&M Self Storage,Independent,M&M Self Storage,Torrance,Old Highway 66,Edgewood,NM,87015,35.0337839,-106.1252292,505-286-5016,,https://mnmselfstorage.com/,,,self-storage,B,55,
Eklund Storage Works Dam,Independent,Eklund Storage Works Dam,Union,,,NM,,36.4750257,-103.1738254,,,,,,self-storage,C,15,No website found
ADY Self Storage,Independent,ADY Self Storage,Valencia,,,NM,,34.8478135,-106.6915121,,,,,,self-storage,C,15,No website found
Allpine,Independent,Allpine,Valencia,Highway 47,Los Lunas,NM,87031,34.7915253,-106.7022532,,,,,,self-storage,C,15,No website found
