Facility Name,Ownership Group,Ownership / Brand Name,County,Street Address,City,State,ZIP Code,Latitude,Longitude,Phone Number,Email Address,Website URL,Estimated Unit Count,Estimated Size / Footprint,Facility Type Tags,Lead Tier,Lead Score,Notes
Hideaway North Storage,Independent,Hideaway North Storage,Caddo,Northwood South Road,Shreveport,LA,71107,32.5984961,-93.8475979,318-795-8111,,,,,self-storage,C,40,
Blanchard Self Storage,Independent,Blanchard Self Storage,Caddo,Old Mooringsport Road,Shreveport,LA,71107-9251,32.6078941,-93.8719393,318-929-9906,,,,,self-storage,C,40,
Extra Space Storage,Chain,Extra Space Storage,East Baton Rouge,Industriplex Boulevard,Baton Rouge,LA,70809,30.3841326,-91.0421682,225-752-3733,,https://www.extraspace.com/life-storage/,,,self-storage,C,5,Chain-managed
Wanda's Rentals,Independent,Wanda's Rentals,Ouachita,LA-34,West Monroe,LA,71292,32.413724,-92.2360645,318-323-0087,,,,,self-storage,C,40,
Cloverland Storage,Independent,Cloverland Storage,East Baton Rouge,Cloverland Avenue,Baton Rouge,LA,70809,30.3942809,-91.0554564,225-572-4567,,http://www.cloverlandstorage.com/,,,self-storage,B,55,
Self Storage,Independent,Self Storage,East Baton Rouge,Cloverland Avenue,Baton Rouge,LA,70809,30.3945619,-91.0552669,,,,,,self-storage,C,15,No website found
Baton Rogue Junction Storage Facility,Independent,Colonial Pipeline Company,East Feliciana,,,LA,,30.7148962,-91.280558,,,,,,self-storage,C,15,No website found
Rail Logix Rail Storage Facility,Independent,"Rail Logix Railport, LLC",Iberville,,,LA,,30.225358,-91.0802326,,,https://rail-logix.com/locations/,,,self-storage,C,40,
Self Storage,Independent,Self Storage,East Baton Rouge,Investor Avenue,Baton Rouge,LA,70809,30.3917942,-91.0515957,,,,,,self-storage,C,15,No website found
Magnolia Self Storage,Independent,Magnolia Self Storage,,,,LA,,32.2695388,-90.9192196,,,,,,self-storage,C,15,No website found
Keep-It-Safe Storage,Independent,Keep-It-Safe Storage,Ouachita,Cypress Street,West Monroe,LA,71291,32.5162311,-92.1728567,318-396-8856,,,,,self-storage,C,40,
Dependable Storage,Independent,Dependable Storage,East Baton Rouge,,,LA,,30.3627714,-91.1304277,,,,,,self-storage,C,15,No website found
Big John's Landing,Independent,Big John's Landing,Livingston,Highway 42,Prairieville,LA,70769,30.3437702,-90.8870834,225-622-0101,,https://bigjohnslanding.com/,,,self-storage,B,55,
Extra Space Storage,Chain,Extra Space Storage,East Baton Rouge,Airline Highway,Baton Rouge,LA,70805,30.4794196,-91.1143639,877-687-0091,,https://www.extraspace.com/storage/facilities/us/louisiana/baton_rouge/3110/,,,self-storage,C,5,Chain-managed
Rolling Hills Self Storage,Independent,Rolling Hills Self Storage,Caddo,Main Street,Shreveport,LA,71107,32.5794525,-93.889909,,,,,,self-storage,C,15,No website found
Pine Hill Self Storage,Independent,Pine Hill Self Storage,Caddo,Pine Hill Road,Shreveport,LA,71107,32.5845609,-93.8475036,318-929-3082,,,,,self-storage,C,40,
Space Station,Independent,Space Station,Lincoln,,,LA,,32.5326529,-92.6648036,,,,,,self-storage,C,15,No website found
Climate Control of Louisiana Self Storage Walker,Independent,Climate Control of Louisiana Self Storage Walker,Livingston,Walker Road North,Walker,LA,70785,30.503521,-90.8650417,225-665-0008,,https://selfstoragebr.com/climate_location/walker/,,,self-storage,B,55,
Climatrol,Independent,Climatrol,Calcasieu,,,LA,,30.1802813,-93.2317429,,,,,,self-storage,C,15,No website found
South LC Storage,Independent,South LC Storage,Calcasieu,,,LA,,30.1683412,-93.2388126,,,,,,self-storage,C,15,No website found
Eagle Point Boat and RV Storage,Independent,Eagle Point Boat and RV Storage,Union,Eagle Point Drive,Farmerville,LA,71241,32.7645794,-92.3898011,,,,,,self-storage,C,15,No website found
Mansfield Road Storage Center,Independent,Mansfield Road Storage Center,Caddo,Mansfield Road,Shreveport,LA,71118-3126,32.3982693,-93.8060841,318-683-3939,,,,,self-storage,C,40,
Storage units,Independent,Storage units,Lafayette,,,LA,,30.1097684,-92.0208914,,,,,,self-storage,C,15,No website found
Storage Sense,Independent,Storage Sense,Bossier,Airline Drive,Bossier City,LA,71111,32.5723476,-93.7120235,318-747-3031,,,,,self-storage,C,40,
Lock-n-rollstorage,Independent,Lock-n-rollstorage,Tangipahoa,,,LA,,30.4774734,-90.426664,,,,,,self-storage,C,15,No website found
A & B Mini Storage,Chain,A & B Mini Storage,Caddo,Dixie Blanchard Road,Shreveport,LA,71107-8849,32.613042,-93.8976481,,,,,,self-storage,C,0,No website found; Chain-managed
StoAway Self Storage,Independent,StoAway Self Storage,,,,LA,,32.2194851,-90.1571144,,,,,,self-storage,C,15,No website found
Highway 90 Mini Storage,Chain,Rourk Enterprises,Calcasieu,West Napoleon Street,Sulphur,LA,70663,30.2362351,-93.382418,337-625-3445,,,,,self-storage,C,0,Chain-managed
Trackside Mini Storage,Chain,Trackside Mini Storage,Bossier,West McKinley Avenue,Haughton,LA,71037,32.5322997,-93.5137201,318-949-4319,,,,,self-storage,C,0,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,East Baton Rouge,Airline Highway,Baton Rouge,LA,70816,30.395313,-91.0523407,225-293-5544,,,,,self-storage,C,0,Chain-managed
Extra Space Storage,Chain,Extra Space Storage,East Baton Rouge,Siegen Lane,,LA,,30.3718844,-91.074586,225-306-1242,,extraspace.com,,,self-storage,C,5,Chain-managed
Store-A-Way,Independent,Store-A-Way,Lincoln,,,LA,,32.5337294,-92.6260518,,,,,,self-storage,C,15,No website found
North Shreveport Self Storage,Independent,North Shreveport Self Storage,Caddo,North Market Street,Shreveport,LA,71107,32.582626,-93.8054062,318-221-1344,,,,,self-storage,C,40,
Shield Storage Centers,Independent,Shield Storage Centers,Bossier,Bellevue Road,Haughton,LA,71037,32.5605093,-93.6095801,318-949-2638,,,,,self-storage,C,40,
Arcadia Mini Storage,Chain,Arcadia Mini Storage,Bienville,Hazel Street,Arcadia,LA,71001,32.5592248,-92.9153296,318-263-8057,,,,,self-storage,C,0,Chain-managed
Life Storage,Chain,Life Storage,,,,LA,,32.4041661,-90.1424075,,,,,,self-storage,C,0,No website found; Chain-managed
Purple Creek Self Storage,Independent,Purple Creek Self Storage,,,,LA,,32.4117429,-90.1394977,,,,,,self-storage,C,15,No website found
Southern Self Storage,Independent,Southern Self Storage,St. Charles,Highway 90,Luling,LA,70070,29.9116244,-90.3485756,,,,,,self-storage,C,15,No website found
Northwood Self Storage,Independent,Northwood Self Storage,Caddo,Highway 1,Shreveport,LA,71107,32.6336239,-93.891242,,,,,,self-storage,C,15,No website found
The Storage Center,Independent,The Storage Center,Livingston,Rushing Road West,Denham Springs,LA,70726,30.4564642,-90.9559316,225-307-8065,,https://thestoragecenter.com/locations/la/denham-springs/rushing-rd-w/,,,self-storage,B,55,
Mini Storage Units,Chain,Mini Storage Units,Calcasieu,South Post Oak Road,Sulphur,LA,70665,30.211461,-93.3503001,,,https://www.wingateenterprises.com/storage-units-and-,,,self-storage,C,0,Chain-managed
Essential Storage Vidor,Independent,Essential Storage Vidor,,Pleasant Drive,Vidor,LA,77662,30.1891443,-94.0214038,,,,,,self-storage,C,15,No website found
Outback Self Storage,Independent,Outback Self Storage,,Lincoln Road,Hattiesburg,LA,39402,31.3041046,-89.3279977,601-602-2483,,https://www.outbackselfstorageco.com/,,,self-storage,B,55,
CubeSmart,Chain,CubeSmart,Jefferson,Highway 90,Waggaman,LA,70094,29.9098751,-90.2203219,,,https://www.cubesmart.com/louisiana-self-storage/avondale-self-storage/3294.html,,,self-storage,C,0,Chain-managed
Essential Storage Vidor,Independent,Essential Storage Vidor,,,,LA,,30.1893962,-94.0219401,,,,,,self-storage,C,15,No website found
Storage,Independent,Storage,,,,LA,,32.3212527,-90.3185257,,,,,,self-storage,C,15,No website found
Frontage Rd @ Uncle Bob's Storage,Chain,Jackson Transit System,,,,LA,,32.3898612,-90.1462451,,,,,,self-storage,C,0,No website found; Chain-managed
New Storage,Independent,CN,,,,LA,,32.8955856,-90.3852323,,,,,,self-storage,C,15,No website found
Pilgrim Storage Center,Independent,Pilgrim Storage Center,East Baton Rouge,Airline Highway,,LA,,30.4132865,-91.0683423,,,,,,self-storage,C,15,No website found
USA Storage,Independent,USA Storage,Ascension,,,LA,,30.3202784,-90.9580384,,,,,,self-storage,C,15,No website found
Crown Storage,Independent,Crown Storage,Ascension,Highway 42,Prairieville,LA,70769,30.3298054,-90.912561,,,,,,self-storage,C,15,No website found
Jefferson Storage,Independent,Jefferson Storage,East Baton Rouge,,,LA,,30.3940917,-91.0427013,225-755-1630,,,,,self-storage,C,40,
Storage Max Drive,Independent,Storage Max Drive,,,,LA,,32.3865425,-90.1134457,,,,,,self-storage,C,15,No website found
North Storage Road,Independent,North Storage Road,,,,LA,,30.823502,-89.531573,,,,,,self-storage,C,15,No website found
Williams Storage Canal,Independent,Williams Storage Canal,St. Mary,,,LA,,29.742675,-91.558877,,,,,,self-storage,C,15,No website found
Cotton Storage Inc.,Independent,Cotton Storage Inc.,Rapides,,,LA,,31.300308,-92.4447129,,,,,,self-storage,C,15,No website found
Cooperative Extension Storage,Independent,Cooperative Extension Storage,East Baton Rouge,Gourrier Avenue,Baton Rouge,LA,70808,30.4037086,-91.1752394,,,https://store.lsuagcenter.com/,,,self-storage,C,40,
Sea Grant Storage B,Independent,Sea Grant Storage B,East Baton Rouge,,,LA,,30.4090317,-91.183253,,,,,,self-storage,C,15,No website found
Sea Grant Storage A,Independent,Sea Grant Storage A,East Baton Rouge,,,LA,,30.409169,-91.1830437,,,,,,self-storage,C,15,No website found
T&S Storage,Independent,T&S Storage,,,,LA,,30.7820224,-89.1391572,,,,,,self-storage,C,15,No website found
USM Physical Plant Vehicle Storage,Independent,USM Physical Plant Vehicle Storage,,,,LA,,31.3331879,-89.335028,,,,,,self-storage,C,15,No website found
Greenhouse Storage,Independent,Greenhouse Storage,East Baton Rouge,,,LA,,30.4044148,-91.177595,,,,,,self-storage,C,15,No website found
Carpenter Shop Lumber Storage (715),Independent,Carpenter Shop Lumber Storage (715),East Baton Rouge,,,LA,,30.4089289,-91.1808218,,,,,,self-storage,C,15,No website found
Agricultural Engineering Storage,Independent,Agricultural Engineering Storage,East Baton Rouge,,,LA,,30.4084274,-91.178359,,,,,,self-storage,C,15,No website found
Voting Machine Storage,Independent,Voting Machine Storage,Webster,,,LA,,32.6244634,-93.2840286,,,,,,self-storage,C,15,No website found
Grain Storage Shed,Independent,Grain Storage Shed,Natchitoches,,,LA,,31.6656043,-93.0027508,,,,,,self-storage,C,15,No website found
Storage Choice,Chain,U-Haul,,Rawls Springs Loop Road,Hattiesburg,LA,39402,31.3631398,-89.3509808,+1-601-261-2120; +1-601-261-1131,,https://www.uhaul.com/Locations/Truck-Rentals-near-Hattiesburg-MS-39402/029547/,,,self-storage,C,5,Chain-managed
Physical Plant Storage,Independent,Physical Plant Storage,East Baton Rouge,,,LA,,30.5321889,-91.1926419,,,,,,self-storage,C,15,No website found
Sun Furniture Storage,Independent,Sun Furniture Storage,Caddo,Texas Avenue,Shreveport,LA,71101,32.4995299,-93.7545109,,,,,,self-storage,C,15,No website found
Public Storage,Chain,Public Storage,Bossier,Gould Drive,Bossier City,LA,71111,32.5227655,-93.7080485,,,,,,self-storage,C,0,No website found; Chain-managed
Washington Storage Field Compressor Station,Independent,"Transcontinental Gas Pipe Line Company, LLC",St. Landry,,,LA,,30.6701659,-92.0210602,,,,,33000 hp,self-storage,C,15,No website found
Jackson Storage Line,Independent,"Gulf South Pipeline Company, LLC",,,,LA,,32.3031073,-90.1116217,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System - Mainline #2,Independent,"Golden Triangle Storage, Inc.",,,,LA,,30.0283084,-94.0541539,,,,,,self-storage,C,15,No website found
Port Arthur to West Storage,Independent,"Enterprise Products Operating, LLC",,,,LA,,29.9496625,-94.1654689,,,,,,self-storage,C,15,No website found
Golden Triangle Storage System - Mainline #1,Independent,"Golden Triangle Storage, Inc.",,,,LA,,30.0282355,-94.0541222,,,,,,self-storage,C,15,No website found
Enterprise Products Petal NGL Storage,Independent,Enterprise Products Operating LLC,,,,LA,,31.3813145,-89.2659215,,,,,,self-storage,C,15,No website found
Canton Sales & Storage,Independent,Canton Sales & Storage,,,,LA,,32.6243153,-90.0217344,,,https://copelandandjohns.com/project/canton-sales-storage/,,,self-storage,C,40,
Sorrento NGL Storage Cavern,Independent,Sorrento NGL Storage Cavern,Ascension,,,LA,,30.1716628,-90.7852865,,,,,,self-storage,C,15,No website found
TCI Cold Storage,Independent,TCI Cold Storage,Orleans,,,LA,,29.9921374,-90.0283551,,,,,,self-storage,C,15,No website found
Loop Crude Storage,Independent,Loop LLC,Lafourche,,,LA,,29.4503671,-90.2683829,,,https://www.loopllc.com/Services/Tank-Storage,,12000000 barrels,self-storage,C,40,
Bear Creek Storage System,Independent,"Bear Creek Storage Company, L.L.C.",Bienville,,,LA,,32.3823222,-92.9382266,,,,,,self-storage,C,15,No website found
Napoleonville Storage - Palo Alto Line,Independent,"EnLink Processing Services, LLC",Assumption,,,LA,,30.0535556,-91.1006342,,,,,,self-storage,C,15,No website found
Lake Bistineau Storage Field Main Line,Independent,"Gulf South Pipeline Company, LLC",Bienville,,,LA,,32.3114913,-93.3218449,,,,,,self-storage,C,15,No website found
Bistineau Storage Tie-Over,Independent,"Gulf South Pipeline Company, LLC",Bienville,,,LA,,32.3719464,-93.3707637,,,,,,self-storage,C,15,No website found
Boardwalk Storage Line,Independent,"Boardwalk Storage Company, LLC",Iberville,,,LA,,30.2726258,-91.2742332,,,,,,self-storage,C,15,No website found
